date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2206,2798795,47986299,16.8,17.5,16.7,17.4,0.55,981,692000,9000,-105,-7
2012-05-03,2206,2124980,37201447,17.55,17.7,17.4,17.4,0.0,572,74000,4864,143,-4
2012-05-04,2206,1220485,21428235,17.4,17.7,17.35,17.6,0.2,419,204000,-1000,229,-11
2012-05-07,2206,892493,15393977,17.4,17.5,17.05,17.15,-0.45,387,-129000,0,135,21
2012-05-08,2206,881175,15175507,17.15,17.3,17.15,17.3,0.15,345,29000,0,148,-1
2012-05-09,2206,552949,9502165,17.2,17.25,17.05,17.25,-0.05,296,60000,0,-71,1
2012-05-10,2206,523647,8999627,17.25,17.25,17.1,17.2,-0.05,210,87000,0,56,-2
2012-05-11,2206,1049010,17753365,17.2,17.2,16.8,16.8,-0.4,488,-139000,0,-56,16
2012-05-14,2206,1000456,16818882,16.8,16.95,16.75,16.75,-0.05,283,91000,0,-141,-3
2012-05-15,2206,1844098,30555972,16.6,16.7,16.45,16.7,-0.05,606,277000,7000,37,0
2012-05-16,2206,3181479,52160506,16.7,16.75,16.2,16.25,-0.45,729,603000,-39000,-1496,2
2012-05-17,2206,1139940,18887149,16.25,16.7,16.25,16.65,0.4,385,163000,0,-127,-7
2012-05-18,2206,1361240,22289236,16.45,16.55,16.25,16.3,-0.35,454,-63000,-38000,58,0
2012-05-21,2206,870786,14412335,16.35,16.65,16.35,16.5,0.2,260,133000,0,-114,-3
2012-05-22,2206,894001,14801162,16.6,16.65,16.5,16.6,0.1,276,-11000,0,-62,5
2012-05-23,2206,1348949,22324156,16.6,16.6,16.45,16.55,-0.05,341,29000,-3000,-162,5
2012-05-24,2206,1279502,21214330,16.6,16.7,16.45,16.5,-0.05,322,170000,0,-14,6
2012-05-25,2206,969226,16012952,16.55,16.6,16.45,16.5,0.0,219,80000,0,-193,-11
2012-05-28,2206,1048343,17458390,16.55,16.75,16.55,16.65,0.15,269,54000,0,-121,0
2012-05-29,2206,3008832,52000496,16.75,17.45,16.75,17.35,0.7,1087,322000,1000,73,-23
2012-05-30,2206,1445310,24727070,17.25,17.3,17.0,17.05,-0.3,514,27000,-196380,216,24
2012-05-31,2206,720232,12184494,16.95,17.0,16.75,17.0,-0.05,247,201000,0,-22,1
2012-06-01,2206,1112229,18692253,17.05,17.05,16.7,16.75,-0.25,365,50347,0,52,3
2012-06-04,2206,3759474,61610619,16.4,16.55,16.3,16.4,-0.35,655,-3000,-18000,-652,1
2012-06-05,2206,1801671,29967052,16.5,16.8,16.45,16.8,0.4,502,196000,2000,16,-3
2012-06-06,2206,686167,11606804,16.8,17.05,16.75,16.9,0.1,291,57000,0,0,-2
2012-06-07,2206,1668001,28404367,17.1,17.15,16.9,17.1,0.2,585,58000,-186000,-60,-7
2012-06-08,2206,2635634,45545113,17.1,17.4,17.0,17.25,0.15,661,151000,0,44,-2
2012-06-11,2206,1843244,32104051,17.3,17.55,17.3,17.55,0.3,529,127000,0,-134,3
2012-06-12,2206,1426000,25049900,17.35,17.7,17.35,17.7,0.15,456,22000,0,44,-3
2012-06-13,2206,2404740,42644916,17.8,17.85,17.65,17.65,-0.05,757,124000,-21000,182,-9
2012-06-14,2206,2672153,47658466,17.7,17.95,17.7,17.85,0.2,720,433000,-24000,305,-14
2012-06-15,2206,1985340,35574515,17.95,18.05,17.8,17.8,-0.05,658,-94817,0,168,3
2012-06-18,2206,1052829,18885309,18.1,18.15,17.85,17.85,0.05,318,137000,0,-5,-42
2012-06-19,2206,1150087,20481787,17.85,17.9,17.7,17.85,0.0,426,-69000,0,-61,-7
2012-06-20,2206,1543642,27832606,17.85,18.1,17.85,18.1,0.25,455,115000,0,41,-11
2012-06-21,2206,1643521,29859477,18.1,18.25,18.1,18.2,0.1,502,37000,0,242,-38
2012-06-22,2206,2720780,50069627,18.1,18.7,18.0,18.55,0.35,839,196000,0,17,2
2012-06-25,2206,1740372,32430629,18.55,18.8,18.5,18.75,0.2,582,-72000,0,67,-29
2012-06-26,2206,2091684,39114064,18.7,18.75,18.6,18.7,-0.05,620,55000,-6812,-294,-19
2012-06-27,2206,1511231,28260000,18.7,18.8,18.6,18.8,0.1,441,-95000,0,-76,-18
2012-06-28,2206,1746627,32806317,18.85,18.95,18.65,18.9,0.1,491,174029,-2000,-158,-16
2012-06-29,2206,4513827,86517412,18.9,19.35,18.85,19.3,0.4,1202,520072,0,-448,-90
2012-07-02,2206,3265882,62289278,19.35,19.35,18.85,19.3,0.0,747,-104000,-1000,-5,1
2012-07-03,2206,8106948,157973577,19.3,19.6,19.2,19.6,0.3,1133,-41000,1000,-622,-110
2012-07-04,2206,9018403,175034638,19.6,19.75,18.85,18.95,-0.65,1176,143000,0,677,99
2012-07-05,2206,3188856,60977934,18.95,19.25,18.95,19.25,0.3,641,90000,-1000,-363,-93
2012-07-06,2206,2542896,48966949,19.2,19.3,19.1,19.3,0.05,522,102000,0,-65,-94
2012-07-09,2206,2615354,49485484,19.2,19.2,18.8,18.85,-0.45,515,141000,0,447,110
2012-07-10,2206,1718210,32431835,18.85,19.0,18.75,18.85,0.0,291,205000,0,440,35
2012-07-11,2206,4174846,78127261,18.7,18.9,18.6,18.85,0.0,387,422000,0,649,-78
2012-07-12,2206,4559054,85606359,18.85,18.9,18.75,18.85,0.0,272,-38000,0,362,41
2012-07-13,2206,4162035,78297256,18.85,18.95,18.8,18.85,0.0,228,-136000,0,14,3
2012-07-16,2206,1654304,31495104,19.0,19.1,18.95,19.05,0.2,420,19000,0,-223,-10
