date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2330,48249908,4247465384,87.0,88.9,86.8,88.4,1.6,15172,5943657,12000,-191,-135
2012-05-03,2330,27728263,2456489599,88.4,89.0,87.9,88.9,0.5,8764,6739500,-61105,-1100,-280
2012-05-04,2330,37719753,3300691040,86.7,88.0,86.7,87.6,-1.3,8630,-11618005,-156000,654,582
2012-05-07,2330,47917069,4093394049,86.5,86.5,85.0,85.6,-2.0,11459,-23510109,616000,2121,878
2012-05-08,2330,45836390,3886158622,86.0,86.0,84.4,84.4,-1.2,11893,-24483370,403000,1911,292
2012-05-09,2330,41263531,3480408222,83.9,85.2,83.5,84.6,0.2,10938,-14429290,1248000,452,-60
2012-05-10,2330,28688623,2440645115,85.0,85.7,84.3,85.3,0.7,7662,1085419,1033000,-371,-98
2012-05-11,2330,33627250,2855459372,85.7,85.7,84.5,85.5,0.2,9906,-9091030,941000,-9,11
2012-05-14,2330,14135562,1204829612,84.8,85.5,84.8,85.4,-0.1,3925,8000,494000,-347,-57
2012-05-15,2330,30739719,2619349215,85.4,85.7,84.1,85.5,0.1,6610,-2108685,746000,-579,12
2012-05-16,2330,65470478,5493667489,84.2,84.5,83.4,83.4,-2.1,15140,-29444979,-1982000,1074,269
2012-05-17,2330,33657888,2851033946,84.8,85.1,84.1,85.1,1.7,8952,7829058,-422000,-1012,-562
2012-05-18,2330,57620539,4778051198,83.9,83.9,81.8,81.8,-3.3,15891,-31690748,168000,1548,413
2012-05-21,2330,32414856,2663937884,81.0,82.8,81.0,82.5,0.7,9547,-9194529,-519000,-237,29
2012-05-22,2330,33977797,2803415341,82.7,82.9,82.2,82.2,-0.3,8887,-14583533,-886000,614,163
2012-05-23,2330,63269956,5063881047,81.0,81.2,79.0,79.1,-3.1,18441,-35135738,-4222000,2165,-32
2012-05-24,2330,40984054,3261359698,78.9,80.6,78.1,80.6,1.5,11621,-6029090,-2116000,-1384,-547
2012-05-25,2330,28279141,2261306780,79.8,80.5,79.2,80.0,-0.6,10261,-9446105,668000,-188,-140
2012-05-28,2330,30137230,2436772528,80.0,81.7,79.8,81.6,1.6,7547,187379,960000,-128,288
2012-05-29,2330,41171871,3394537733,82.5,83.2,82.0,82.3,0.7,11107,-1307441,-2269000,1051,218
2012-05-30,2330,75751835,6157496255,81.6,82.0,80.3,81.7,-0.6,15614,-8602592,-3877846,1991,34
2012-05-31,2330,89332423,7390037108,80.5,85.1,79.7,85.1,3.4,16981,6016013,-1965000,-1032,-1917
2012-06-01,2330,66924957,5410039204,81.7,81.7,79.9,79.9,-5.2,20094,-25494529,-1210000,3354,2178
2012-06-04,2330,66008677,5061652729,76.5,77.1,76.1,76.5,-3.4,17321,-15851734,-1599000,337,-92
2012-06-05,2330,37616524,2925430438,77.5,78.2,77.2,78.2,1.7,10668,-5595614,-1526000,71,-100
2012-06-06,2330,33715255,2628717790,78.2,78.6,77.5,77.8,-0.4,8374,-14251526,-2142000,1154,417
2012-06-07,2330,47699974,3776662681,79.4,79.8,78.6,79.8,2.0,12257,14187393,-4125000,-3122,-627
2012-06-08,2330,35987916,2798411257,77.0,78.7,77.0,77.9,-1.9,12274,-15900859,221000,1535,-110
2012-06-11,2330,40596219,3250467846,79.9,80.5,79.6,80.4,2.5,11595,9696000,-1955000,-843,141
2012-06-12,2330,38319000,3037170300,78.5,79.8,78.5,79.4,-1.0,10382,-4263000,-1043000,347,66
2012-06-13,2330,32284438,2582027840,80.8,80.8,79.5,80.0,0.6,7296,155080,298000,-682,-201
2012-06-14,2330,31161642,2482608247,80.0,80.2,79.1,79.2,-0.8,6853,-6757231,183000,498,-175
2012-06-15,2330,89900246,7069334862,79.2,79.5,78.1,78.1,-1.1,10517,-15278630,-2612000,1304,548
2012-06-18,2330,33737589,2717873270,80.0,81.0,80.0,80.8,2.7,11204,12264049,-699000,-3227,-269
2012-06-19,2330,28910805,2320950184,80.9,80.9,80.0,80.5,-0.3,8163,-2460007,219000,-832,132
2012-06-20,2330,35326100,2859663098,81.3,81.6,80.5,81.6,1.1,8809,9306890,-168000,-1182,-161
2012-06-21,2330,27063632,2180167468,80.5,81.0,80.3,80.6,-1.0,6980,-7114321,-153000,1218,235
2012-06-22,2330,31117704,2497597034,80.0,81.0,79.9,80.1,-0.5,7911,-2520067,232000,206,254
2012-06-25,2330,40786634,3248322883,80.8,80.8,79.1,79.6,-0.5,7472,-16943373,-581000,753,206
2012-06-26,2330,42391395,3335561563,79.0,79.1,78.3,78.7,-0.9,10670,-19809638,-169087,1414,290
2012-06-27,2330,32770862,2587645713,78.3,79.5,78.2,79.3,0.6,6339,-5910712,1248000,494,327
2012-06-28,2330,33113977,2646449622,80.0,80.3,79.5,79.9,0.6,7637,4879455,-56000,-884,583
2012-06-29,2330,50919122,4096917828,79.6,81.3,79.3,81.3,1.4,10327,3454044,-227000,-1509,0
2012-07-02,2330,64377033,5332945529,81.5,83.7,81.5,83.3,2.0,15754,-2284241,3995000,-2160,0
2012-07-03,2330,60850415,5126362930,83.6,84.9,83.4,84.2,0.9,16823,18287376,714000,-2344,0
2012-07-04,2330,44220683,3605551244,82.1,82.1,81.2,81.2,0.0,12038,732705,35000,2402,-419
2012-07-05,2330,28556444,2314621038,82.0,82.0,80.7,81.0,-0.2,7215,11716012,-459000,365,-162
2012-07-06,2330,38187671,3078338652,81.0,81.0,80.1,80.9,-0.1,6451,10045559,-657000,619,1
2012-07-09,2330,45060759,3605865720,79.9,80.3,79.6,80.0,-0.9,10215,-10537400,-519000,713,-29
2012-07-10,2330,37141829,2941486033,79.4,79.9,78.6,79.1,-0.9,10809,-14475995,-70000,1503,-62
2012-07-11,2330,59419785,4631169475,78.1,78.3,77.4,78.1,-1.0,18299,-28381192,-665000,2888,-289
2012-07-12,2330,69235096,5287047721,77.5,77.5,75.7,75.7,-2.4,23778,-38200875,-2006000,4925,-1048
2012-07-13,2330,52310641,3949873323,74.9,76.0,74.5,75.8,0.1,13639,-18945902,-449904,1100,41
2012-07-16,2330,41994534,3183841769,76.3,76.3,75.5,75.5,-0.3,9414,-13995835,332000,-48,134
2012-07-17,2330,51879713,3881908383,74.5,75.2,74.5,74.8,-0.7,12607,-24145377,-102000,3338,857
2012-07-18,2330,38710559,2902077205,75.0,75.3,74.8,74.8,0.0,8401,-15102303,2282000,423,-243
2012-07-19,2330,62113192,4805417749,76.8,78.0,76.8,77.5,2.7,16410,24379940,193000,-5286,-1023
2012-07-20,2330,49932861,3822073597,76.4,77.0,76.2,76.7,-0.8,10779,-10102755,65000,790,616
2012-07-23,2330,57536450,4279479731,75.1,75.1,73.8,74.3,-2.4,17149,-29862750,-362000,3078,-44
2012-07-24,2330,39973144,2978392600,74.3,74.8,74.2,74.8,0.5,9278,-13048487,109000,1111,-111
2012-07-25,2330,72480832,5425812616,75.0,75.2,74.4,74.6,-0.2,9457,-15158113,394000,-607,-581
2012-07-26,2330,47155795,3584528109,75.7,76.7,75.2,76.3,1.7,12890,15455229,1942000,-3192,-804
2012-07-27,2330,73460029,5755817625,77.9,79.4,77.2,79.3,3.0,21866,41291895,1097000,-4009,-1346
2012-07-30,2330,51381522,4085851694,80.0,80.4,78.8,79.0,-0.3,13157,22115671,-1419000,-840,-99
2012-07-31,2330,68248506,5481799912,78.5,81.0,78.5,81.0,2.0,16521,27040012,108000,-2255,-1033
2012-08-01,2330,43525027,3474791160,80.1,80.5,79.4,80.0,-1.0,9580,-7047589,-666000,1255,833
2012-08-03,2330,47301469,3765617992,79.5,80.1,79.2,79.8,-0.2,9990,7220631,-264000,-693,-168
2012-08-06,2330,58469961,4737484734,80.9,81.5,80.7,80.9,1.1,12119,18473104,133000,-524,-1122
2012-08-07,2330,40186900,3260023131,81.3,81.4,80.7,81.4,0.5,8912,21487509,-718000,-1102,-382
2012-08-08,2330,40138071,3253977846,81.9,81.9,80.1,80.5,-0.9,8995,4900360,59000,201,-116
2012-08-09,2330,54299876,4445413032,81.3,82.3,81.3,82.3,1.8,14094,32312497,283000,-2802,-477
2012-08-10,2330,30075236,2459026452,82.3,82.4,81.2,82.0,-0.3,7652,5232100,-302000,176,346
