date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2439,7341475,408278567,54.2,57.5,53.8,57.5,3.7,3198,1272000,1047000,-140,-296
2012-05-03,2439,5875858,343595522,58.0,59.5,57.1,59.0,1.5,3151,324000,902000,185,-149
2012-05-04,2439,3298430,192294624,58.7,59.0,57.4,58.0,-1.0,1664,679000,-149000,-269,100
2012-05-07,2439,3117000,176846498,57.8,57.9,55.9,56.3,-1.7,1516,574000,-700000,947,112
2012-05-08,2439,7491845,396199153,53.0,54.5,52.4,53.2,-3.1,3016,316000,-2123000,1753,614
2012-05-09,2439,2630200,139141778,52.3,53.5,51.8,52.9,-0.3,1486,301000,-221000,86,17
2012-05-10,2439,3323760,177660280,53.7,54.2,52.8,53.0,0.1,2176,1158000,0,-285,-178
2012-05-11,2439,1341525,71146062,53.7,53.7,52.5,52.5,-0.5,817,7000,-48000,-8,-3
2012-05-14,2439,2152380,108900689,53.3,53.3,49.5,50.8,-1.7,1209,140000,-545000,117,170
2012-05-15,2439,2821555,143751496,49.7,52.1,49.55,52.0,1.2,1276,175000,-197000,291,-196
2012-05-16,2439,1216556,62045250,52.5,52.5,49.8,50.3,-1.7,779,41000,-22000,13,39
2012-05-17,2439,3540400,181849660,50.3,51.9,50.3,51.7,1.4,1700,1005000,-150000,-486,-171
2012-05-18,2439,3802250,198012300,51.5,52.7,50.5,51.6,-0.1,1619,-165000,55000,576,-160
2012-05-21,2439,2376394,119227331,51.6,52.4,48.6,50.0,-1.6,1169,-70000,-955000,298,333
2012-05-22,2439,2492762,124325319,50.0,50.7,49.0,50.0,0.0,1146,-34000,-381000,284,-79
2012-05-23,2439,1439241,71456383,50.0,50.3,48.9,49.1,-0.9,608,37000,-61000,-98,66
2012-05-24,2439,4040001,203595649,49.5,51.2,49.1,50.2,1.1,1674,24000,77000,303,-217
2012-05-25,2439,3033050,145989317,50.8,50.8,46.7,48.9,-1.3,1567,-302000,-60000,-284,283
2012-05-28,2439,868099,41610355,48.4,48.5,47.5,48.5,-0.4,559,51000,-144000,118,53
2012-05-29,2439,3822018,188608691,48.6,49.95,48.6,49.45,0.95,1728,9000,-566000,232,-66
2012-05-30,2439,3972050,199525445,49.45,51.0,48.85,50.2,0.75,1633,-126000,260000,456,-318
2012-05-31,2439,3038220,149454550,49.5,50.2,48.25,50.0,-0.2,1572,-532000,-1048000,590,213
2012-06-01,2439,5115426,239963656,48.5,49.0,46.5,46.5,-3.5,2161,-8000,-1984000,-485,237
2012-06-04,2439,1221666,52882153,43.3,43.9,43.25,43.25,-3.25,537,1000,-134000,-295,58
2012-06-05,2439,6987335,291235269,43.25,43.9,40.25,42.15,-1.1,3039,226000,-2970000,1321,96
2012-06-06,2439,2491309,104171228,41.75,42.2,41.0,42.0,-0.15,1389,165000,-297000,353,-6
2012-06-07,2439,2867120,121188340,43.0,43.0,41.75,41.75,-0.25,1397,278000,0,98,-393
2012-06-08,2439,5618001,234169841,41.75,42.5,39.95,40.7,-1.05,2348,362000,-695000,-872,64
2012-06-11,2439,2222200,90331719,41.25,41.4,40.15,40.5,-0.2,1327,203000,0,148,90
2012-06-12,2439,2088000,84942650,40.2,41.2,40.2,40.55,0.05,1257,-3000,0,422,-89
2012-06-13,2439,1825770,74457322,40.8,41.35,40.55,40.55,0.0,1126,36000,-4000,92,-34
2012-06-14,2439,1912595,77933497,40.6,41.3,40.4,40.4,-0.15,1259,50000,-4000,11,73
2012-06-15,2439,4203464,165063290,40.1,40.25,38.65,39.2,-1.2,2029,-322042,-774000,625,210
2012-06-18,2439,3498662,141506291,40.1,41.0,39.85,40.55,1.35,1900,45000,0,-255,-71
2012-06-19,2439,2415005,98128153,41.0,41.3,40.1,40.15,-0.4,1343,-1052000,0,422,23
2012-06-20,2439,2587601,103675439,40.25,40.7,39.55,39.8,-0.35,1455,-433000,-180000,-165,-18
2012-06-21,2439,2309986,91194599,39.8,40.05,39.1,39.1,-0.7,1419,-1000986,0,293,58
2012-06-22,2439,2517500,95951198,38.5,38.5,37.7,38.3,-0.8,1255,88000,-1016000,501,54
2012-06-25,2439,2595760,99775035,38.3,38.75,38.0,38.75,0.45,1256,-206000,-922000,833,-170
2012-06-26,2439,1168301,44943729,38.75,38.8,38.25,38.45,-0.3,708,-58000,-3000,129,54
2012-06-27,2439,1766001,68719589,38.3,39.3,38.2,39.1,0.65,896,-135000,0,138,-42
2012-06-28,2439,1654198,64692567,39.95,39.95,38.5,38.5,-0.6,821,-507002,-21000,229,53
2012-06-29,2439,1176289,45630290,38.7,39.2,38.35,38.8,0.3,642,-238003,9000,41,-55
2012-07-02,2439,3936225,156779619,39.5,40.2,39.1,39.65,0.85,1571,-227000,-1000,238,-175
