date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,3450,1412072,60687018,41.1,43.8,41.0,43.8,2.5,948,114000,0,14,119
2012-05-03,3450,650197,28310229,43.7,44.3,43.0,43.3,-0.5,464,-77600,0,12,-5
2012-05-04,3450,750000,32805300,43.05,44.2,43.05,43.65,0.35,481,4000,0,-38,-15
2012-05-07,3450,462027,19645060,42.8,42.9,42.1,42.6,-1.05,313,-77000,0,-45,17
2012-05-08,3450,303167,13051031,43.5,43.6,42.7,43.0,0.4,218,-2000,0,-3,-24
2012-05-09,3450,480355,20148662,42.0,42.6,41.6,41.65,-1.35,329,-155000,0,56,23
2012-05-10,3450,491001,20450144,41.65,42.35,41.1,41.8,0.15,298,27000,0,59,-13
2012-05-11,3450,356001,14732343,41.8,42.0,40.8,41.2,-0.6,270,-24000,0,-56,92
2012-05-14,3450,324185,13200648,41.2,41.3,40.5,40.5,-0.7,202,-17000,0,-9,10
2012-05-15,3450,414721,16752911,39.65,41.0,39.65,40.95,0.45,287,46000,0,28,-16
2012-05-16,3450,358450,14405023,40.2,40.9,39.8,39.9,-1.05,264,-9000,0,8,48
2012-05-17,3450,637002,25385934,40.0,40.4,39.3,39.85,-0.05,473,11000,0,74,-27
2012-05-18,3450,790009,30081551,39.5,39.5,37.1,37.2,-2.65,550,-61000,0,-79,10
2012-05-21,3450,741556,27619091,37.9,38.2,36.4,36.5,-0.7,532,44000,-200000,66,-33
2012-05-22,3450,834001,31055689,36.85,37.9,36.85,37.65,1.15,519,17000,-200000,187,12
2012-05-23,3450,701017,25560746,37.55,37.55,35.9,36.1,-1.55,484,-132000,-194000,83,10
2012-05-24,3450,917022,32786299,36.1,37.0,34.6,35.05,-1.05,581,34000,-187000,-3,-36
2012-05-25,3450,900000,30840850,35.2,35.5,33.5,33.7,-1.35,606,-20000,-20000,-140,-8
2012-05-28,3450,690108,23413742,34.2,34.4,33.5,34.4,0.7,448,36000,-186000,44,-26
