date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2032,72710,753876,10.1,10.6,10.1,10.55,0.62,53,4000,0,24,0
2012-05-03,2032,41167,430728,10.6,10.6,10.35,10.5,-0.05,29,1000,0,8,0
2012-05-07,2032,32478,334622,10.5,10.5,10.2,10.3,-0.25,25,-3000,0,3,0
2012-05-08,2032,28837,295521,10.3,10.3,10.2,10.3,0.0,21,-4000,0,-2,0
2012-05-09,2032,68218,690230,10.2,10.2,10.05,10.1,-0.2,52,-3000,0,9,0
2012-05-11,2032,44000,440650,10.0,10.1,10.0,10.0,-0.1,23,-5000,0,4,0
2012-05-15,2032,36444,362322,9.92,10.0,9.9,9.92,-0.08,23,-5000,0,9,0
2012-05-16,2032,69862,683067,9.9,9.9,9.6,9.86,-0.06,43,-2000,0,-2,0
2012-05-17,2032,75608,721977,9.2,9.8,9.2,9.77,-0.09,47,0,0,-2,0
2012-05-18,2032,112370,1112472,9.5,10.45,9.4,10.0,0.23,81,1000,0,5,0
2012-05-21,2032,26180,260492,10.0,10.0,9.85,9.91,-0.09,20,-5000,0,4,0
2012-05-22,2032,47503,474230,9.85,10.05,9.82,9.95,0.04,33,-7000,0,21,-1
2012-05-23,2032,28000,278810,9.88,10.0,9.88,9.89,-0.06,18,-7000,0,4,1
2012-05-24,2032,34041,336293,9.89,9.9,9.84,9.85,-0.04,17,0,0,-10,0
2012-05-25,2032,27369,269117,10.1,10.1,9.7,9.8,-0.05,23,-4000,0,-1,0
2012-05-28,2032,56811,558828,9.6,10.05,9.5,9.95,0.15,39,5000,0,-8,0
2012-05-30,2032,45000,443870,10.1,10.1,9.8,10.0,-0.1,27,-4000,0,3,0
2012-05-31,2032,48335,472472,9.83,9.87,9.7,9.83,-0.17,39,-8000,0,-5,0
2012-06-01,2032,53700,532380,9.92,10.0,9.8,10.0,0.17,35,1400,0,-13,0
2012-06-04,2032,78004,760238,9.6,10.05,9.55,9.64,-0.36,52,0,0,-3,0
2012-06-05,2032,91599,902000,9.7,10.05,9.7,9.76,0.12,50,-2000,0,1,0
2012-06-07,2032,85415,848435,9.99,10.0,9.85,10.0,0.15,49,0,0,-8,0
2012-06-08,2032,51319,511900,10.0,10.05,9.87,9.95,-0.05,30,0,0,-9,0
2012-06-12,2032,15000,148490,9.96,9.96,9.83,9.92,-0.04,11,-3000,0,10,0
2012-06-13,2032,46000,457870,10.0,10.05,9.83,10.0,0.08,29,-4000,0,-3,0
2012-06-14,2032,56734,567925,10.1,10.1,9.95,10.05,0.05,34,-11000,0,-10,0
2012-06-20,2032,73128,737280,10.0,10.35,10.0,10.1,0.1,43,-4000,0,10,-1
2012-06-21,2032,35603,359349,10.1,10.1,10.05,10.1,0.0,25,-5000,0,-1,0
2012-06-22,2032,51617,517530,9.96,10.1,9.96,9.98,-0.12,25,8000,0,-22,1
2012-06-25,2032,428293,4281711,9.98,10.2,9.96,10.0,0.02,36,-9000,0,-3,-1
2012-06-26,2032,72358,726595,10.0,10.25,9.99,10.1,0.1,24,-7000,0,-1,1
2012-06-29,2032,15006,150190,9.99,10.05,9.99,10.0,0.07,15,3000,0,-6,0
2012-07-02,2032,125805,1254115,10.0,10.15,9.93,10.0,0.0,60,-4000,0,32,-1
2012-07-03,2032,56210,565011,9.99,10.2,9.99,10.15,0.15,31,4000,0,2,1
2012-07-04,2032,124385,1257769,10.2,10.2,10.0,10.05,-0.1,44,-6000,0,41,0
2012-07-05,2032,62260,623880,10.0,10.2,9.95,10.05,0.0,29,2000,0,6,0
2012-07-09,2032,68686,686919,10.0,10.05,9.99,9.99,-0.06,24,-1000,0,-26,0
2012-07-10,2032,57550,574945,10.0,10.05,9.98,10.05,0.06,18,5000,0,-14,0
2012-07-13,2032,58463,583600,10.0,10.0,9.96,9.96,-0.04,23,15000,0,-2,1
2012-07-16,2032,39053,387084,9.95,9.95,9.88,9.9,-0.06,9,-3000,0,2,0
2012-07-17,2032,157100,1526986,9.82,10.0,9.55,9.76,-0.14,69,-1000,0,28,0
2012-07-18,2032,127250,1273745,9.76,10.4,9.61,10.0,0.24,83,1000,0,-18,-1
2012-07-20,2032,24000,238720,9.93,10.1,9.88,10.0,0.01,13,0,0,-17,0
2012-07-23,2032,13040,127932,9.8,9.85,9.8,9.85,-0.15,12,-1000,0,4,0
2012-07-24,2032,29220,286166,9.9,9.9,9.72,9.83,-0.02,16,-7000,0,1,1
2012-07-25,2032,110520,1066667,9.8,9.8,9.5,9.52,-0.31,63,-4000,0,44,0
2012-07-26,2032,63770,601637,9.59,9.6,9.4,9.45,-0.07,30,-3000,0,1,0
2012-07-30,2032,87774,847037,9.51,9.9,9.51,9.8,0.2,45,5000,0,-20,0
2012-07-31,2032,20100,196630,9.89,9.89,9.68,9.75,-0.05,16,-2000,0,-1,0
2012-08-03,2032,62807,605206,9.6,9.78,9.6,9.66,-0.04,29,-1000,0,0,0
2012-08-06,2032,35000,339740,9.8,9.8,9.63,9.7,0.04,15,-5000,0,-26,0
2012-08-07,2032,73788,722506,9.64,10.0,9.64,9.81,0.11,35,3000,0,-38,0
2012-08-10,2032,42100,408574,9.68,9.76,9.68,9.76,0.04,20,0,0,-15,0
2012-08-13,2032,25306,245918,9.71,9.77,9.69,9.75,-0.01,23,8000,0,-17,0
2012-08-14,2032,98461,967046,9.79,9.88,9.79,9.88,0.13,62,18000,0,-6,0
2012-08-15,2032,44120,438748,10.1,10.1,9.81,9.95,0.07,34,6000,0,17,0
2012-08-16,2032,65540,649326,9.95,10.0,9.84,9.95,0.0,37,8000,0,-24,0
2012-08-17,2032,284200,2852905,9.95,10.25,9.92,10.0,0.05,95,-80000,0,-54,0
2012-08-20,2032,150326,1503565,10.2,10.2,9.96,10.1,0.1,80,-1000,0,-4,0
2012-08-21,2032,80200,798760,9.9,10.05,9.9,9.92,0.0,43,0,0,9,0
2012-08-28,2032,59045,583804,9.9,9.95,9.85,9.89,-0.08,35,-1000,0,5,0
