date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,3024,314559,2649928,8.28,8.59,8.2,8.59,0.24,112,10000,0,140,-2
2012-05-03,3024,94142,804705,8.59,8.64,8.5,8.55,-0.04,48,17000,0,13,0
2012-05-04,3024,216595,1845061,8.52,8.57,8.48,8.57,0.02,72,16000,-1000,105,0
2012-05-07,3024,133229,1106299,8.2,8.39,8.2,8.38,-0.19,55,13000,0,26,2
2012-05-08,3024,125205,1043029,8.49,8.5,8.28,8.3,-0.08,47,22000,0,-25,-1
2012-05-09,3024,114235,936463,8.18,8.26,8.18,8.19,-0.11,48,14000,0,-16,1
2012-05-10,3024,98861,789966,7.63,8.24,7.63,8.23,0.04,57,4000,0,35,-1
2012-05-11,3024,101414,830983,8.3,8.3,8.09,8.2,-0.03,35,-18000,0,46,0
2012-05-14,3024,91002,736386,8.24,8.27,8.05,8.06,-0.14,35,-14000,0,29,0
2012-05-15,3024,120256,949265,7.6,8.1,7.6,8.1,0.04,56,14000,0,4,0
2012-05-16,3024,60994,486178,7.9,8.05,7.9,7.97,-0.13,42,-4000,0,9,3
2012-05-17,3024,136211,1066892,8.01,8.01,7.74,7.9,-0.07,90,-22000,0,-6,1
2012-05-18,3024,202272,1565015,7.8,7.85,7.65,7.8,-0.1,92,-40000,0,-25,0
2012-05-21,3024,117208,929200,7.8,7.99,7.8,7.95,0.15,50,-2000,0,50,0
2012-05-22,3024,117501,944648,8.0,8.09,7.99,8.01,0.06,55,7000,0,50,0
2012-05-23,3024,130048,1028160,8.0,8.04,7.82,7.9,-0.11,72,-28000,-2000,76,0
2012-05-24,3024,80660,640420,8.0,8.09,7.86,7.9,0.0,52,3000,0,47,0
2012-05-25,3024,59421,462822,7.89,7.89,7.7,7.87,-0.03,34,3000,0,1,0
2012-05-28,3024,251238,1966564,7.85,7.97,7.7,7.97,0.1,122,-6000,0,85,-5
2012-05-29,3024,641166,5305534,7.9,8.48,7.9,8.48,0.51,204,2000,0,137,5
2012-05-30,3024,129312,1078850,8.48,8.48,8.24,8.39,-0.09,76,-27000,0,44,0
2012-05-31,3024,141499,1171263,8.2,8.45,8.1,8.45,0.06,87,-10000,0,72,0
2012-06-01,3024,129735,1065905,8.4,8.4,8.1,8.33,-0.12,84,-10049,0,50,0
2012-06-04,3024,151099,1197686,8.02,8.03,7.8,7.91,-0.42,80,10000,0,-11,0
2012-06-05,3024,83687,673976,8.0,8.15,7.93,8.09,0.18,42,6000,0,18,0
2012-06-06,3024,83755,675810,8.1,8.19,8.0,8.13,0.04,41,9000,0,45,-2
2012-06-07,3024,152301,1243816,8.12,8.31,8.12,8.12,-0.01,77,20000,0,36,0
2012-06-08,3024,90127,721086,8.06,8.06,7.92,8.01,-0.11,44,0,0,36,0
2012-06-11,3024,116708,943645,8.06,8.15,8.05,8.12,0.11,39,28000,0,42,0
2012-06-12,3024,45000,360140,7.96,8.1,7.96,8.02,-0.1,21,2000,0,17,0
2012-06-13,3024,54234,435650,8.1,8.1,7.96,8.05,0.03,37,13000,0,22,0
2012-06-14,3024,52086,418663,8.03,8.1,8.01,8.03,-0.02,28,3000,0,9,0
2012-06-15,3024,127971,1016528,8.04,8.06,7.88,7.95,-0.08,66,8000,0,-3,0
2012-06-18,3024,133694,1068437,7.95,8.02,7.95,7.97,0.02,54,0,0,53,-3
2012-06-19,3024,54806,436291,8.0,8.0,7.92,7.99,0.02,26,804,0,17,0
2012-06-20,3024,165080,1315252,7.99,8.01,7.93,8.0,0.01,55,0,0,46,-2
2012-06-22,3024,91427,715609,7.9,7.9,7.72,7.78,-0.2,49,-3000,0,27,0
2012-06-25,3024,118863,925862,7.78,7.8,7.77,7.77,-0.01,49,3000,0,39,-5
2012-06-26,3024,40344,310535,7.76,7.76,7.68,7.68,-0.09,44,-3000,0,6,4
2012-06-27,3024,127147,982762,7.74,7.75,7.68,7.75,0.07,49,0,0,-54,1
2012-07-02,3024,90245,694870,7.81,7.81,7.63,7.65,-0.11,48,-3000,0,26,0
2012-07-03,3024,198168,1523601,7.64,7.76,7.64,7.67,0.02,92,10000,0,6,-6
2012-07-04,3024,147006,1138286,7.69,7.81,7.67,7.81,0.14,79,-3000,0,-3,1
2012-07-05,3024,73649,573648,7.81,7.83,7.72,7.77,-0.04,49,-9000,-1000,-15,0
2012-07-06,3024,165955,1298300,7.76,7.9,7.76,7.77,0.0,62,6000,0,-60,0
2012-07-09,3024,20527,159998,7.77,7.85,7.77,7.82,0.05,15,2000,0,-3,5
2012-07-10,3024,141667,1102923,7.7,7.82,7.7,7.8,-0.02,49,-2000,0,-54,0
2012-07-11,3024,115475,892023,7.8,7.8,7.63,7.77,-0.03,58,-11000,0,5,0
2012-07-12,3024,153481,1170832,7.72,7.72,7.58,7.59,-0.18,71,-3000,0,17,0
2012-07-13,3024,87311,655904,7.51,7.55,7.5,7.5,-0.09,48,8000,0,-25,0
2012-07-16,3024,60770,455814,7.55,7.55,7.42,7.53,0.03,43,2000,0,18,0
2012-07-17,3024,66044,498647,7.53,7.64,7.5,7.56,0.03,46,1000,0,27,0
2012-07-18,3024,23483,176132,7.55,7.56,7.46,7.51,-0.05,18,4000,0,6,0
2012-07-19,3024,90140,677199,7.61,7.61,7.47,7.53,0.02,42,8000,0,23,0
2012-07-24,3024,278429,2042554,7.31,7.38,7.17,7.21,-0.2,54,-3000,0,8,0
2012-07-25,3024,56890,406258,7.14,7.17,7.12,7.17,-0.04,35,-6000,0,19,0
2012-07-26,3024,150582,1053149,7.13,7.13,6.95,7.0,-0.17,76,-2000,0,81,0
2012-07-27,3024,160338,1123356,7.05,7.05,6.95,7.05,0.05,78,0,0,30,-6
2012-07-30,3024,161703,1123596,7.05,7.05,6.8,7.0,-0.05,92,3000,0,38,0
2012-08-01,3024,110189,772577,6.96,7.1,6.9,7.1,0.1,54,-14000,0,24,-1
2012-08-03,3024,48996,341441,7.08,7.08,6.93,6.99,-0.11,23,0,0,16,0
2012-08-06,3024,62768,439246,7.05,7.05,6.95,7.0,0.01,35,-5000,0,16,0
2012-08-08,3024,414750,2900108,6.95,7.07,6.95,7.0,0.03,59,94000,0,35,0
