date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,3041,12899626,525160223,39.6,41.75,39.55,41.3,2.1,5859,467000,-857000,-543,290
2012-05-03,3041,8579312,344517772,41.05,41.2,39.5,39.8,-1.5,4321,684000,-2885332,1306,142
2012-05-04,3041,14278257,570716616,39.5,40.65,39.3,39.8,0.0,5796,-837000,-2475000,3309,-4190
2012-05-07,3041,52193912,1990779046,38.5,38.65,37.05,37.05,-2.75,5277,36545000,259000,1227,120
2012-05-08,3041,23250066,894816505,38.1,38.85,37.9,38.6,1.55,9317,-7434700,-1547000,2931,-79
2012-05-09,3041,7139455,271251207,38.0,38.45,37.55,37.9,-0.7,3734,168000,572000,-326,141
2012-05-10,3041,13291321,508053433,38.0,38.9,37.6,37.95,0.05,4291,-5367000,-540000,441,3957
2012-05-11,3041,14412236,520461680,37.95,37.95,35.3,35.55,-2.4,6461,-1238000,-1339000,-230,117
2012-05-14,3041,8997141,316787548,35.8,36.2,34.35,35.0,-0.55,4170,947000,-578000,1150,-111
2012-05-15,3041,7688435,266737764,34.5,35.2,34.3,35.1,0.1,3550,-1793000,-1068000,1126,102
2012-05-16,3041,14064204,497470588,34.8,36.15,34.55,34.6,-0.5,5813,-2204000,579000,605,-219
2012-05-17,3041,9083898,314292530,35.0,35.3,33.8,34.75,0.15,3762,519000,-763000,238,-123
2012-05-18,3041,7188090,248274002,34.15,35.2,34.0,34.0,-0.75,3295,-377000,2011000,-674,31
2012-05-21,3041,7756367,271971268,34.9,35.5,34.55,34.7,0.7,3607,-753000,320000,-59,-139
2012-05-22,3041,10003182,354950734,35.4,35.9,34.8,35.5,0.8,4475,-2005000,284000,838,84
2012-05-23,3041,5836358,200104217,34.8,35.0,33.7,34.15,-1.35,2643,-770000,-201000,-268,188
2012-05-24,3041,6045487,207256807,34.5,35.1,33.6,33.7,-0.45,2961,-102000,-300000,434,-82
2012-05-25,3041,4177731,140635217,34.0,34.35,33.2,33.2,-0.5,1950,-84000,28000,-102,30
2012-05-28,3041,3519138,117498242,33.4,33.7,33.1,33.5,0.3,1663,98000,-380000,465,61
2012-05-29,3041,13282454,464153190,34.0,35.5,33.9,35.0,1.5,4963,-2379000,144000,599,0
2012-05-30,3041,8831091,303447401,34.95,34.95,34.0,34.0,-1.0,3597,-3163000,586122,480,86
2012-05-31,3041,7596002,259162764,33.7,34.85,33.5,34.8,0.8,3382,-1236000,-261000,1272,-29
2012-06-01,3041,4857588,164575078,34.55,34.55,33.2,33.3,-1.5,2258,-224000,-280000,-355,56
2012-06-04,3041,4743826,147772406,31.8,31.8,31.0,31.0,-2.3,1782,-1665000,-2000,-438,29
2012-06-05,3041,6675724,209731811,31.7,32.0,30.8,31.1,0.1,3152,450000,-741000,693,-515
2012-06-06,3041,6812171,217836221,31.6,32.55,31.3,32.0,0.9,3193,314000,-500000,-31,30
2012-06-07,3041,8184248,255451460,32.0,32.0,30.6,30.8,-1.2,3618,779000,-150000,-476,178
2012-06-08,3041,4843507,149038159,30.55,31.4,30.45,30.5,-0.3,2225,-1439000,-79000,476,25
2012-06-11,3041,2825611,87614257,31.0,31.25,30.75,31.0,0.5,1639,682000,8000,-145,45
