date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2491,117408,425927,3.59,3.87,3.46,3.6,-0.1,52,0,0,0,0
2012-05-08,2491,130000,435400,3.31,3.48,3.31,3.35,-0.2,61,-2000,0,0,0
2012-05-10,2491,34076,112741,3.27,3.4,3.27,3.31,0.0,32,1000,0,0,0
2012-05-11,2491,109450,366418,3.31,3.41,3.27,3.31,0.0,39,-13000,0,0,0
2012-05-17,2491,35075,108872,3.15,3.2,3.03,3.2,0.05,24,-4000,0,0,0
2012-05-21,2491,71523,224577,2.85,3.24,2.85,3.06,0.03,48,1000,0,0,0
2012-05-22,2491,77550,241580,2.9,3.19,2.9,3.09,0.03,37,0,0,0,0
2012-05-31,2491,91551,261097,2.9,2.96,2.82,2.96,-0.07,48,-11000,0,0,0
2012-06-06,2491,5521,15590,2.84,2.84,2.83,2.83,-0.01,8,-1000,0,0,0
2012-06-08,2491,75253,207473,2.63,2.79,2.63,2.78,0.0,21,-1000,0,0,0
2012-06-18,2491,24259,69187,2.86,2.87,2.85,2.86,-0.02,16,-3000,0,0,0
2012-06-20,2491,62652,166078,2.67,2.74,2.63,2.74,0.07,40,1000,0,0,0
2012-06-21,2491,44172,119939,2.66,2.75,2.66,2.71,-0.03,44,1000,0,0,0
2012-06-27,2491,18055,48582,2.66,2.72,2.66,2.72,0.0,29,-1000,0,0,0
2012-06-28,2491,857532,2410978,2.7,2.82,2.66,2.82,0.1,85,-4000,0,0,0
2012-07-11,2491,102799,339311,3.17,3.39,3.1,3.39,0.22,62,4000,0,0,0
2012-07-18,2491,104880,317132,3.06,3.08,2.97,2.97,-0.22,46,-2000,0,0,0
2012-07-23,2491,36298,107374,2.95,3.0,2.94,2.98,-0.1,17,-2000,0,0,0
2012-07-31,2491,23945,70415,2.98,2.98,2.85,2.97,0.1,24,-2000,0,0,0
2012-08-08,2491,84001,231020,2.81,2.81,2.7,2.76,-0.05,39,2000,0,0,0
2012-08-13,2491,177685,525236,2.95,3.01,2.87,2.92,-0.02,59,-2000,0,0,0
2012-08-15,2491,34130,99091,2.9,2.98,2.89,2.89,-0.01,30,4000,0,0,0
2012-08-27,2491,77240,227369,2.9,3.02,2.88,2.93,0.02,52,2000,0,0,0
2012-09-04,2491,306086,749804,2.43,2.56,2.43,2.43,-0.18,113,-2000,0,0,0
2013-03-05,2491,23794,49108,2.04,2.09,1.98,2.09,0.13,28,-2000,0,0,0
2013-07-02,2491,29749,74570,2.64,2.77,2.46,2.56,-0.08,21,-810,0,0,0
2013-09-16,2491,2706,5139,1.9,1.9,1.9,1.9,0.0,10,-2,0,0,0
2014-06-16,2491,188597,1444076,7.7,8.2,7.21,8.15,0.45,81,0,0,0,0
2014-11-20,2491,674705,7203331,10.7,10.7,10.05,10.7,0.7,215,16000,0,0,0
2014-11-21,2491,1614733,18405183,11.4,11.4,11.3,11.4,0.7,359,211000,0,0,0
2014-11-24,2491,1520036,18464217,12.15,12.15,12.05,12.15,0.75,296,1000,0,0,0
2014-11-26,2491,2626371,35575011,13.9,13.9,12.2,12.6,-0.4,695,-27000,0,0,0
2014-11-27,2491,1011829,12425848,12.5,12.8,11.9,12.3,-0.3,504,-28000,0,0,0
2014-11-28,2491,1178944,15000871,12.3,13.0,12.1,12.75,0.45,506,-60000,0,0,0
2014-12-01,2491,809410,10306773,12.65,13.2,12.3,12.65,-0.1,336,-5000,0,0,0
2014-12-02,2491,764935,9613454,12.5,12.9,12.4,12.4,-0.25,256,-13000,0,0,0
2014-12-03,2491,737058,9402115,12.75,13.0,12.5,12.55,0.15,252,19000,0,0,0
2014-12-04,2491,576750,7043160,12.9,12.9,12.0,12.05,-0.5,237,-1000,0,0,0
2014-12-05,2491,346082,4202404,12.0,12.4,12.0,12.0,-0.05,149,9000,0,0,0
2014-12-08,2491,268560,3211028,12.3,12.3,11.8,11.95,-0.05,107,-5000,0,0,0
2014-12-09,2491,520919,6552458,11.95,12.75,11.95,12.75,0.8,189,3000,0,0,0
2014-12-10,2491,798000,10272946,13.2,13.2,12.5,12.95,0.2,253,-20000,0,0,0
2014-12-11,2491,303099,3792207,12.5,12.8,12.35,12.45,-0.5,108,2000,0,0,0
2014-12-15,2491,200651,2422262,12.1,12.3,11.85,12.25,-0.25,96,2000,0,0,0
2014-12-16,2491,180354,2180228,12.0,12.25,12.0,12.15,-0.1,80,9000,0,0,0
2014-12-17,2491,303339,3799684,12.35,12.9,12.1,12.6,0.45,131,-7000,0,0,0
2014-12-18,2491,212361,2617411,12.45,12.6,12.1,12.4,-0.2,105,1000,0,0,0
2014-12-19,2491,120436,1489114,12.8,12.8,12.15,12.15,-0.25,68,3000,0,0,0
2014-12-22,2491,145492,1821671,12.3,12.65,12.3,12.65,0.5,85,-1000,0,0,0
2014-12-26,2491,118357,1469614,12.3,12.55,12.2,12.3,0.0,68,4000,0,0,0
2014-12-31,2491,41567,507204,12.25,12.35,12.2,12.2,0.0,30,0,0,0,0
2015-01-05,2491,174088,2178780,12.3,12.7,12.3,12.5,0.3,92,-11000,0,0,0
2015-01-06,2491,96823,1193206,12.4,12.4,12.25,12.25,-0.25,45,-1000,0,0,0
2015-01-13,2491,120971,1491338,12.25,12.4,12.2,12.25,0.0,69,-1000,0,0,0
2015-01-15,2491,34446,420867,12.2,12.4,12.2,12.2,-0.05,24,-2000,0,0,0
2015-01-16,2491,588040,7604596,12.15,13.05,12.15,13.05,0.85,240,-3000,0,0,0
2015-01-21,2491,92480,1470419,15.9,15.9,15.9,15.9,1.0,76,-8000,0,0,0
2015-01-22,2491,2740679,44096316,17.0,17.0,14.9,15.2,-0.7,1013,119000,0,0,0
2015-01-23,2491,1044900,15711399,14.9,15.5,14.75,15.0,-0.2,434,-16000,0,0,0
2015-01-26,2491,610169,8922393,15.0,15.15,14.35,14.5,-0.5,314,-49000,0,0,0
2015-01-27,2491,408529,5809956,14.6,14.65,14.0,14.0,-0.5,215,-1000,0,0,0
2015-01-28,2491,332621,4682824,13.8,14.2,13.8,14.0,0.0,180,-3000,0,0,0
2015-01-29,2491,562727,8240406,13.95,14.95,13.9,14.95,0.95,321,-26000,0,0,0
2015-01-30,2491,1048746,16307952,15.95,15.95,15.0,15.2,0.25,458,-17000,0,0,0
2015-02-02,2491,521702,7520437,14.2,14.75,14.2,14.4,-0.8,226,-4000,0,0,0
2015-02-03,2491,779408,11842011,14.3,15.4,14.2,15.35,0.95,368,-16000,0,0,0
2015-02-04,2491,346370,5196600,14.55,15.25,14.5,15.1,-0.25,214,8998,0,0,0
2015-02-05,2491,288752,4334650,14.9,15.5,14.9,14.9,-0.2,142,77000,0,0,0
2015-02-06,2491,216221,3266283,15.0,15.3,15.0,15.0,0.1,107,12000,0,0,0
2015-02-09,2491,161419,2398954,15.0,15.1,14.7,14.75,-0.25,90,0,0,0,0
2015-02-10,2491,169999,2528181,14.75,15.1,14.75,14.85,0.1,85,6000,0,0,0
2015-02-11,2491,133091,1961203,14.85,14.9,14.65,14.7,-0.15,84,2000,0,0,0
2015-02-12,2491,287959,4130076,14.65,14.65,14.15,14.25,-0.45,132,6000,0,0,0
2015-02-13,2491,104617,1512188,14.2,14.7,14.2,14.4,0.15,75,16000,0,0,0
2015-02-24,2491,200283,2828630,14.6,14.6,14.0,14.25,-0.15,100,6000,0,0,0
2015-02-25,2491,94389,1342996,14.3,14.4,14.15,14.3,0.05,65,-1000,0,0,0
2015-02-26,2491,521671,7871550,14.2,15.3,14.2,15.3,1.0,257,68000,0,0,0
2015-03-02,2491,571557,8879839,15.7,16.0,15.1,15.45,0.15,270,-22000,0,0,0
