date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2547,5917896,129855014,21.35,22.3,21.35,22.3,0.8,1941,113735,2000,457,116
2012-05-03,2547,2173183,47980556,22.3,22.35,21.85,21.85,-0.45,936,-431000,-755,-126,10
2012-05-04,2547,2300748,50738255,21.7,22.3,21.6,22.05,0.2,1081,-263000,0,128,9
2012-05-07,2547,3108500,67075390,21.6,21.95,21.45,21.5,-0.55,1260,-1108000,0,627,-110
2012-05-08,2547,1709810,36718955,21.6,21.75,21.35,21.35,-0.15,743,-152000,0,-123,8
2012-05-09,2547,2539804,53727735,21.25,21.35,21.0,21.05,-0.3,1315,-955000,0,43,19
2012-05-10,2547,3119172,64957904,20.75,21.1,20.7,20.75,-0.3,1157,-708781,0,379,-24
2012-05-11,2547,1918588,39271732,20.75,20.9,20.3,20.35,-0.4,831,17000,0,-198,-31
2012-05-14,2547,1777612,36020760,20.45,20.5,20.2,20.25,-0.1,645,40000,0,-291,46
2012-05-15,2547,1653722,33170009,20.0,20.25,19.9,20.15,-0.1,694,44000,1000,24,36
2012-05-16,2547,2972741,58787496,20.1,20.25,19.4,19.45,-0.7,1444,-518671,4000,-276,-34
2012-05-17,2547,3325844,64937909,19.45,19.9,19.2,19.7,0.25,1269,-402000,-93834,427,41
2012-05-18,2547,3530405,67183148,19.35,19.35,18.75,18.75,-0.95,1546,-483000,0,56,-53
2012-05-21,2547,1444184,27653108,19.0,19.35,18.8,19.15,0.4,586,111000,0,62,-21
2012-05-22,2547,4058190,79618142,19.3,19.9,19.25,19.7,0.55,1514,253000,0,277,-19
2012-05-23,2547,2047297,39450892,19.6,19.6,19.1,19.2,-0.5,860,-327000,-204000,-129,-20
2012-05-24,2547,2280222,43410118,19.15,19.35,18.85,18.9,-0.3,984,-299000,-200000,-175,-13
2012-05-25,2547,2398272,45027902,19.0,19.0,18.55,18.65,-0.25,970,-425000,-200000,319,-113
2012-05-28,2547,1839769,34024937,18.65,18.7,18.25,18.65,0.0,783,-194000,-258000,178,66
2012-05-29,2547,4543314,88221491,18.65,19.9,18.65,19.75,1.1,1784,343000,-199000,109,56
2012-05-30,2547,1982938,38481637,19.7,19.75,19.3,19.35,-0.4,879,-126207,-202379,213,21
2012-05-31,2547,2528898,48222860,19.15,19.4,18.8,19.4,0.05,989,105134,-133000,82,-44
2012-06-01,2547,1828538,34837122,19.3,19.3,18.9,18.9,-0.5,697,-547011,0,89,-3
2012-06-04,2547,4956020,88550284,18.05,18.3,17.6,17.85,-1.05,1614,-327294,2000,-1428,-224
2012-06-05,2547,2157179,39411008,18.05,18.5,18.05,18.25,0.4,940,91000,2000,-88,60
2012-06-06,2547,1632471,30224606,18.5,18.65,18.25,18.55,0.3,783,251000,0,-62,-20
2012-06-07,2547,3091121,58323690,19.0,19.15,18.6,18.6,0.05,1183,398000,0,-167,18
2012-06-08,2547,1342394,24810038,18.5,18.8,18.3,18.3,-0.3,638,-65000,0,108,-3
2012-06-11,2547,866085,16094207,18.65,18.75,18.45,18.45,0.15,374,108000,0,-26,58
2012-06-12,2547,786000,14470950,18.3,18.55,18.25,18.55,0.1,409,162000,0,-110,43
2012-06-13,2547,1083092,20211158,18.7,18.8,18.55,18.8,0.25,655,313319,-25000,-51,-5
2012-06-14,2547,981365,18392147,18.8,18.85,18.65,18.65,-0.15,611,135000,-39000,-124,2
2012-06-15,2547,9195979,180515065,18.8,19.95,18.65,19.95,1.3,2130,2931169,-151000,-877,76
2012-06-18,2547,4614232,92460406,20.2,20.2,19.8,19.9,-0.05,1794,863000,-11607,-14,104
2012-06-19,2547,2144972,42361594,19.95,20.05,19.55,19.7,-0.2,949,-212311,0,110,42
2012-06-20,2547,1459138,28815858,19.8,19.95,19.65,19.7,0.0,714,-89974,0,-211,-1
2012-06-21,2547,5878095,119349284,19.9,20.6,19.7,20.5,0.8,2178,2507880,0,-594,186
