date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1802,2058571,62187843,29.3,30.8,29.3,30.8,1.7,1218,667000,25000,-225,172
2012-05-03,1802,1201583,36372967,30.95,30.95,30.1,30.4,-0.4,766,83000,-4813,89,13
2012-05-04,1802,950223,28798553,30.0,30.55,29.85,30.55,0.15,613,-35000,-1000,-62,7
2012-05-07,1802,1571021,46698930,30.0,30.0,29.6,29.6,-0.95,980,-417000,0,75,-106
2012-05-08,1802,825926,24340310,29.6,29.7,29.3,29.55,-0.05,582,-248000,0,53,-11
2012-05-09,1802,1684788,48927620,29.1,29.4,28.8,28.85,-0.7,962,-917000,0,85,-4
2012-05-10,1802,1336902,38768264,28.6,29.4,28.6,28.85,0.0,609,-35267,0,-41,-20
2012-05-11,1802,1674170,47805960,28.6,28.8,28.35,28.35,-0.5,792,-906000,7000,-224,5
2012-05-14,1802,806115,22875062,28.3,28.6,28.2,28.4,0.05,330,-501000,0,65,77
2012-05-15,1802,1182441,33728737,28.2,28.7,28.2,28.7,0.3,508,-206000,19000,-21,3
2012-05-16,1802,1774619,50426622,28.7,28.7,28.3,28.4,-0.3,679,-34000,-172000,-64,0
2012-05-17,1802,2317559,65853961,28.8,28.8,28.3,28.65,0.25,850,690000,-555000,91,13
2012-05-18,1802,1882237,52801316,28.1,28.3,27.9,27.95,-0.7,1003,-661000,-55000,-16,22
2012-05-21,1802,357829,10070999,28.0,28.4,28.0,28.05,0.1,244,-133527,0,41,11
2012-05-22,1802,498605,14043994,28.35,28.4,28.05,28.1,0.05,318,-283000,0,66,34
2012-05-23,1802,1212671,33590688,27.9,28.0,27.5,27.55,-0.55,722,-592000,-304000,17,-20
2012-05-24,1802,928247,25601286,27.5,27.9,27.25,27.65,0.1,488,-27000,0,-32,0
2012-05-25,1802,725975,19808725,27.4,27.8,27.05,27.15,-0.5,384,-148989,-52000,5,0
2012-05-28,1802,829965,22566544,27.15,27.6,27.0,27.35,0.2,470,48544,-320000,41,4
2012-05-29,1802,1922911,54065010,27.6,28.55,27.4,28.55,1.2,1184,699762,-356000,14,36
2012-05-30,1802,2967453,82819277,28.55,28.55,27.55,28.0,-0.55,1651,-387256,-290233,152,25
2012-05-31,1802,2199042,60681369,27.5,27.95,27.2,27.95,-0.05,1167,-99526,1000,-25,-99
2012-06-01,1802,1477856,40501650,27.45,27.55,27.3,27.3,-0.65,893,-1118056,7000,62,15
2012-06-04,1802,1970902,52667370,26.7,27.1,26.25,27.05,-0.25,958,10781,-273000,-278,-63
2012-06-05,1802,1256820,34269672,27.05,27.45,27.05,27.35,0.3,610,-615000,6000,23,-45
2012-06-06,1802,1758033,48652955,27.35,28.1,27.35,27.6,0.25,772,169000,-41000,32,77
2012-06-07,1802,1784173,49267803,28.0,28.1,27.35,27.95,0.35,909,167256,-80902,47,-73
2012-06-08,1802,3973997,106139114,27.4,27.7,26.5,26.6,-1.35,1273,-1263541,-287000,174,-52
2012-06-11,1802,2170846,57941447,27.0,27.1,26.4,26.75,0.15,941,-368000,-241247,118,-140
2012-06-12,1802,4168000,106902550,26.05,26.3,25.3,25.4,-1.35,2043,-948000,-500000,315,-249
2012-06-13,1802,6636054,164545636,25.6,25.75,24.3,24.3,-1.1,3361,-356000,-2297000,943,-57
2012-06-14,1802,6256563,151412725,24.45,24.65,24.0,24.3,0.0,2261,1105939,-2448000,741,84
2012-06-15,1802,14038679,338969308,24.4,24.6,23.75,24.4,0.1,3641,2559079,-8762000,1134,434
2012-06-18,1802,5718499,142577168,24.7,25.25,24.65,25.0,0.6,2394,486000,-261801,-699,295
2012-06-19,1802,2681981,67222519,25.0,25.4,24.85,25.1,0.1,1141,-213000,-61000,-589,5
2012-06-20,1802,2452946,61589590,25.2,25.2,25.0,25.2,0.1,1322,-200975,-79000,-34,-1
2012-06-21,1802,3066304,76554260,25.2,25.3,24.85,24.95,-0.25,1176,-652501,70500,-26,-5
2012-06-22,1802,2968922,72662672,24.5,24.65,24.3,24.4,-0.55,1596,-1397000,0,307,-485
2012-06-25,1802,2997644,72040496,24.4,24.4,23.9,23.95,-0.45,1569,-1678000,0,281,-94
2012-06-26,1802,2316386,55655464,23.8,24.25,23.8,24.0,0.05,1166,-658000,-6418,232,-167
2012-06-27,1802,2035877,49402902,24.0,24.4,23.95,24.35,0.35,997,539100,0,-254,133
2012-06-28,1802,2060834,50666427,24.65,24.7,24.5,24.5,0.15,1008,219496,-3000,-75,-1
2012-06-29,1802,2823891,70257313,24.5,25.1,24.4,25.05,0.55,1375,1460882,0,-78,-5
2012-07-02,1802,3004302,76183908,25.2,25.65,25.1,25.55,0.5,1365,-246000,-2000,-146,367
2012-07-03,1802,2271085,58099076,25.65,25.9,25.4,25.75,0.2,990,246000,2000,-11,110
2012-07-04,1802,5585536,147727680,26.0,27.15,25.8,27.0,1.25,2099,1666000,0,-323,114
2012-07-05,1802,8354469,234864366,27.45,28.8,27.0,28.35,1.35,2920,90000,122000,531,-221
2012-07-06,1802,3734183,103471940,28.25,28.25,27.15,27.6,-0.75,1471,-528000,17000,560,216
2012-07-09,1802,4472494,126628995,27.8,28.65,27.55,28.5,0.9,1529,51000,501000,-248,-35
2012-07-10,1802,4412089,126168418,28.45,29.1,28.0,28.5,0.0,1513,-1026000,0,-29,125
2012-07-11,1802,4245230,122591336,28.0,29.3,28.0,29.25,0.75,1421,-556000,231000,-729,85
2012-07-12,1802,3422138,99083514,29.05,29.3,28.3,28.9,-0.35,1267,-1348000,0,-932,0
2012-07-13,1802,4325808,125416347,28.9,29.15,28.5,29.0,0.1,1109,572607,0,-1614,0
2012-07-16,1802,2722017,77542908,29.0,29.0,27.65,28.0,-1.0,871,355000,0,-267,0
2012-07-17,1802,4102606,111555035,26.35,27.95,26.35,27.8,0.0,1633,776000,-6000,505,-869
2012-07-18,1802,1811786,49510201,27.8,27.8,27.05,27.1,-0.7,1119,-902356,24000,196,-47
2012-07-19,1802,2426715,66440751,27.3,27.7,26.9,27.5,0.4,1091,-580000,0,-53,-133
2012-07-20,1802,1738371,47825267,27.2,27.7,27.2,27.7,0.2,519,-630000,0,-35,-330
2012-07-23,1802,2191601,59150230,27.1,27.4,26.8,27.0,-0.7,1051,-1333000,200000,54,47
2012-07-24,1802,1510899,40340148,26.75,27.0,26.5,26.7,-0.3,728,-484000,0,36,110
2012-07-25,1802,3109968,84264080,26.45,27.6,26.4,27.05,0.35,1604,-997422,0,39,-318
2012-07-26,1802,2095002,56856398,27.05,27.4,26.85,26.85,-0.2,1150,-668806,155000,46,281
2012-07-27,1802,1489815,40811724,27.4,27.6,27.1,27.4,0.55,729,-221000,74000,11,-80
2012-07-30,1802,1563329,43277310,27.6,27.75,27.4,27.7,0.3,632,253016,0,-143,5
2012-07-31,1802,2597713,73291494,27.7,28.5,27.6,28.5,0.8,1024,398318,0,79,-29
2012-08-01,1802,1994969,56011977,28.45,28.45,27.95,28.2,-0.3,771,-587000,0,256,21
2012-08-03,1802,2118644,57909632,28.0,28.05,27.05,27.25,-0.95,976,-542106,0,49,-55
2012-08-06,1802,2094429,57628628,27.8,27.85,27.25,27.5,0.25,818,735000,3500,-62,-176
2012-08-07,1802,1681269,46682782,27.7,28.0,27.55,27.65,0.15,875,538000,0,-113,-46
2012-08-08,1802,2230333,62275824,28.0,28.1,27.75,28.0,0.35,810,314813,101000,-96,-137
2012-08-09,1802,2334886,66226723,28.3,28.7,28.05,28.65,0.65,1216,1431000,14000,-115,-120
2012-08-10,1802,3018454,86296974,28.5,28.75,28.15,28.75,0.1,1054,39000,53000,667,-163
2012-08-13,1802,1057822,30179016,28.75,28.75,28.4,28.4,-0.35,562,67000,0,115,56
2012-08-14,1802,3417689,99173254,28.5,29.35,28.5,28.95,0.55,1362,914000,0,-103,-7
2012-08-15,1802,1400563,40484345,29.0,29.1,28.65,28.95,0.0,797,533000,75000,-36,-65
2012-08-16,1802,2390253,69371487,29.0,29.2,28.8,29.05,0.1,592,485000,0,395,-23
2012-08-17,1802,2798328,81063927,29.0,29.2,28.7,28.75,-0.3,654,-218000,-82149,-79,14
2012-08-20,1802,1576156,44855329,28.75,28.75,28.25,28.25,-0.5,585,-212000,-1000,454,21
2012-08-21,1802,3666236,105826723,28.25,29.15,28.25,29.0,0.75,1490,1049561,0,113,-281
2012-08-22,1802,1321596,38198939,28.9,29.05,28.7,29.0,0.0,529,-300473,0,201,-39
2012-08-23,1802,1763287,50553596,28.7,28.9,28.5,28.75,-0.25,561,109392,1000,-32,73
2012-08-24,1802,1764605,50432658,28.5,28.8,28.4,28.8,0.05,426,-105400,0,-12,-17
2012-08-27,1802,2589349,75056813,28.8,29.25,28.8,29.0,0.2,971,75000,1000,-392,-241
2012-08-28,1802,2589696,74891441,28.75,29.2,28.5,28.85,-0.15,1098,-419229,-250000,-63,-293
2012-08-29,1802,2787176,81233504,28.9,29.3,28.9,29.15,0.3,827,-539999,-100000,72,-76
