date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,9927,138245,3885244,27.9,28.45,27.9,28.4,0.8,89,47000,0,-4,0
2012-05-03,9927,43597,1231012,28.5,28.5,28.15,28.25,-0.15,31,0,0,-6,0
2012-05-04,9927,97751,2760861,28.25,28.35,28.1,28.15,-0.1,59,9000,0,11,0
2012-05-07,9927,114595,3212258,28.15,28.3,27.9,28.25,0.1,73,-10000,0,-1,0
2012-05-08,9927,47362,1327929,28.25,28.25,27.9,28.15,-0.1,38,-5000,0,-1,0
2012-05-09,9927,73289,2048224,28.15,28.15,27.9,27.9,-0.25,44,-2000,0,-2,0
2012-05-10,9927,28250,789037,27.9,28.0,27.9,27.9,0.0,23,-2000,0,-1,0
2012-05-11,9927,73589,2039862,27.9,27.9,27.55,27.7,-0.2,38,-3000,0,0,0
2012-05-14,9927,72845,1993587,27.4,27.7,27.1,27.5,-0.2,57,-7000,0,6,-1
2012-05-15,9927,29051,789509,27.1,27.4,27.1,27.4,-0.1,22,-4000,0,3,0
2012-05-16,9927,97863,2685057,27.4,27.7,27.15,27.3,-0.1,84,-14000,58000,-7,-3
2012-05-17,9927,71338,1939973,27.3,27.4,27.1,27.4,0.1,66,-6000,0,13,2
2012-05-18,9927,215570,5807462,27.0,27.05,26.65,26.8,-0.6,105,-28000,0,-57,2
2012-05-21,9927,101557,2696708,26.05,26.9,26.05,26.5,-0.3,90,-34000,0,0,0
2012-05-22,9927,119100,3146780,26.1,26.6,26.1,26.6,0.1,92,-64000,0,7,0
2012-05-23,9927,65695,1728666,26.6,26.6,26.2,26.3,-0.3,52,-20000,-1000,-15,0
2012-05-24,9927,95630,2508254,26.5,26.5,26.15,26.15,-0.15,53,-4000,0,-12,0
2012-05-25,9927,98298,2565992,26.05,26.35,26.05,26.1,-0.05,52,0,0,-6,0
2012-05-28,9927,44485,1162205,26.1,26.3,26.05,26.2,0.1,28,5000,0,-3,0
2012-05-29,9927,97191,2591037,26.3,27.0,26.3,26.85,0.65,54,14000,0,-13,0
2012-05-30,9927,62492,1663235,26.85,26.85,26.5,26.6,-0.25,57,-39000,0,-6,0
2012-05-31,9927,60000,1586350,26.3,26.6,26.3,26.6,0.0,47,-1000,0,0,0
2012-06-01,9927,61999,1630323,26.4,26.55,26.2,26.2,-0.4,46,-7000,4000,2,0
2012-06-04,9927,121049,3121683,25.9,26.0,25.65,26.0,-0.2,65,-10000,1000,-16,0
2012-06-05,9927,47500,1246899,26.1,26.35,26.1,26.3,0.3,29,-4000,1000,-3,0
2012-06-06,9927,54542,1434056,26.3,26.45,26.2,26.3,0.0,52,-10000,0,-4,0
2012-06-07,9927,38296,1010497,26.35,26.55,26.2,26.25,-0.05,34,-9000,0,-6,0
2012-06-08,9927,29209,766025,26.25,26.25,26.15,26.2,-0.05,20,0,0,1,0
2012-06-11,9927,69207,1832924,26.5,26.7,26.35,26.35,0.15,44,-1000,0,18,0
2012-06-12,9927,26000,681850,26.25,26.3,26.1,26.1,-0.25,16,-7000,0,1,0
2012-06-13,9927,46593,1218326,26.15,26.3,26.05,26.1,0.0,46,-6000,-6000,-4,0
2012-06-14,9927,67083,1749841,26.1,26.1,26.05,26.05,-0.05,51,-25000,-6000,1,0
2012-06-15,9927,820197,20708452,26.2,26.4,24.75,24.75,-1.3,267,-457000,0,68,0
2012-06-18,9927,112135,2882558,25.5,25.9,25.5,25.65,0.9,97,0,0,7,0
2012-06-19,9927,70744,1814818,25.65,25.75,25.55,25.7,0.05,51,-5000,0,-12,0
2012-06-20,9927,103297,2660302,25.9,25.9,25.7,25.75,0.05,49,-8000,0,36,0
2012-06-21,9927,92316,2384348,26.05,26.05,25.75,25.85,0.1,52,-11000,0,35,0
2012-06-22,9927,60094,1584060,25.7,27.0,25.7,26.2,0.35,50,1000,0,-12,0
2012-06-25,9927,38801,1013146,26.25,26.25,26.05,26.05,-0.15,36,-5000,-2000,2,0
2012-06-26,9927,42649,1111924,26.0,26.25,26.0,26.0,-0.05,44,0,-1000,5,-1
2012-06-27,9927,28701,747034,26.0,26.2,26.0,26.0,0.0,33,0,0,1,0
2012-06-28,9927,66046,1719527,26.0,26.2,25.9,25.9,-0.1,59,8537,-1000,1,-3
2012-06-29,9927,126010,3284204,26.1,26.3,25.95,26.3,0.4,64,27537,0,33,0
2012-07-02,9927,75354,1977106,26.5,26.5,26.05,26.2,-0.1,57,-14000,-18000,22,0
2012-07-03,9927,103997,2725268,26.2,26.3,26.05,26.25,0.05,71,2000,-18000,15,0
2012-07-04,9927,179724,4772429,26.5,26.8,26.35,26.7,0.45,90,0,-18000,28,0
