date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2615,875292,13219914,14.8,15.4,14.65,15.4,0.6,356,339000,39000,14,-36
2012-05-03,2615,527192,7920865,15.3,15.3,14.95,14.95,-0.45,300,-177598,8192,66,13
2012-05-04,2615,1508962,22924115,14.9,15.45,14.85,15.35,0.4,568,600000,-6000,-15,2
2012-05-07,2615,1796496,26658183,15.1,15.25,14.7,14.85,-0.5,991,-1113002,0,157,23
2012-05-08,2615,767552,11413830,14.95,15.05,14.75,15.05,0.2,512,-107000,0,-43,0
2012-05-09,2615,2305897,33750856,14.9,14.9,14.5,14.5,-0.55,1029,-1746799,0,260,-8
2012-05-10,2615,773541,11358321,14.6,14.8,14.6,14.75,0.25,494,-70606,0,-13,-46
2012-05-11,2615,1550590,22143242,14.55,14.75,14.1,14.2,-0.55,922,-540098,0,-34,-96
2012-05-14,2615,368152,5192398,14.1,14.2,14.0,14.2,0.0,234,-134000,0,-18,-14
2012-05-15,2615,354550,4983250,14.0,14.2,14.0,14.05,-0.15,226,-99000,28000,-40,44
2012-05-16,2615,1758576,24084355,14.05,14.15,13.25,13.3,-0.75,1009,-919950,-226000,146,4
2012-05-17,2615,968864,13193669,13.55,13.9,13.45,13.8,0.5,593,91000,0,-35,-1
2012-05-18,2615,1334651,17778420,13.5,13.5,13.1,13.4,-0.4,796,-558000,0,-8,-19
2012-05-21,2615,226350,3056672,13.5,13.55,13.4,13.55,0.15,147,26000,0,8,1
2012-05-22,2615,760330,10337168,13.6,13.8,13.4,13.75,0.2,466,-24600,0,-6,10
2012-05-23,2615,1189139,16025353,13.5,13.65,13.3,13.6,-0.15,802,-64000,-6000,-27,-33
2012-05-24,2615,480541,6496250,13.55,13.7,13.3,13.6,0.0,289,61000,0,-70,26
2012-05-25,2615,605025,8199788,13.6,13.7,13.3,13.65,0.05,353,70000,0,-15,0
2012-05-28,2615,364345,4906255,13.45,13.6,13.35,13.6,-0.05,214,-81000,0,2,0
2012-05-29,2615,944348,13103901,13.7,14.1,13.55,14.05,0.45,445,229000,5000,42,27
2012-05-30,2615,2451192,33832075,14.05,14.1,13.6,13.7,-0.35,1425,-232183,4001,81,3
2012-05-31,2615,2141455,29556112,13.45,14.2,13.35,14.2,0.5,1066,45956,0,-27,-6
2012-06-01,2615,1013094,13988734,13.85,14.0,13.7,13.7,-0.5,606,-241889,0,86,2
2012-06-04,2615,887600,12034798,13.3,13.7,13.3,13.55,-0.15,601,428008,11000,-129,15
2012-06-05,2615,1749600,24226550,13.8,14.0,13.6,14.0,0.45,673,524000,8000,-143,-12
2012-06-06,2615,1801905,25245506,14.0,14.2,13.65,14.2,0.2,735,393000,0,-63,-144
2012-06-07,2615,1162521,16565043,14.5,14.5,14.1,14.2,0.0,450,130345,0,29,108
2012-06-08,2615,757259,10570316,13.85,14.2,13.8,13.95,-0.25,402,-237325,0,108,47
2012-06-11,2615,1238804,17479806,14.0,14.25,13.95,14.05,0.1,611,105071,0,17,-4
2012-06-12,2615,924000,12772350,13.75,13.9,13.75,13.8,-0.25,482,-407000,0,15,8
2012-06-13,2615,1882717,25894328,13.95,14.1,13.6,13.6,-0.2,907,-579229,-284000,137,-2
