date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2451,705325,56935219,79.3,81.8,78.5,81.8,3.5,553,398000,11000,-38,68
2012-05-03,2451,428251,34963405,82.4,82.4,81.2,81.5,-0.3,259,45000,14860,-73,1
2012-05-04,2451,265838,21605478,81.0,81.8,81.0,81.5,0.0,186,46000,-47000,-29,36
2012-05-07,2451,644306,51192792,81.0,81.0,78.9,80.7,-0.8,556,47000,-246100,28,-3
2012-05-08,2451,494573,40483366,80.6,83.4,80.1,81.5,0.8,396,149700,0,-83,-3
2012-05-09,2451,364140,29621483,81.2,82.0,80.6,81.1,-0.4,318,100000,0,-37,-5
2012-05-10,2451,333412,27072587,81.5,81.5,80.5,81.3,0.2,278,93032,0,-59,8
2012-05-11,2451,419806,34061945,81.4,81.8,80.9,81.1,-0.2,336,168756,0,-47,-41
2012-05-14,2451,392775,32185224,81.7,82.5,81.0,82.2,1.1,322,197000,41000,-33,-7
2012-05-15,2451,527749,43491739,81.8,83.0,81.4,82.5,0.3,415,-1000,52000,36,-7
2012-05-16,2451,565220,45915720,82.4,82.4,80.6,80.8,-1.7,468,-100000,12000,7,9
2012-05-17,2451,424269,34626775,81.0,82.2,81.0,82.1,1.3,326,191000,18000,-43,-5
2012-05-18,2451,467402,38049480,81.2,81.9,80.7,81.3,-0.8,407,-81000,17000,-31,-12
2012-05-21,2451,273215,22398443,81.5,82.3,81.3,82.1,0.8,228,14000,0,-33,-11
2012-05-22,2451,251373,20660298,82.5,82.6,82.0,82.0,-0.1,191,56000,0,0,13
2012-05-23,2451,302448,24675887,82.0,82.2,81.0,81.7,-0.3,226,17348,-1000,-51,5
2012-05-24,2451,442573,36339969,82.0,82.5,81.9,82.3,0.6,351,368000,0,-28,-46
2012-05-25,2451,225317,18423998,82.5,82.5,81.1,81.8,-0.5,203,59000,0,-12,8
2012-05-28,2451,103001,8396981,81.7,82.2,81.2,81.8,0.0,92,7000,0,0,10
2012-05-29,2451,776438,64173254,82.0,83.9,82.0,83.3,1.5,489,307000,-137000,102,38
2012-05-30,2451,598978,49544962,83.2,83.4,82.0,82.7,-0.6,535,78664,978,-42,1
2012-05-31,2451,1062461,89134464,82.4,84.8,82.4,84.8,2.1,755,569804,0,-24,-7
2012-06-01,2451,539304,45253260,84.3,85.0,83.5,83.6,-1.2,420,144091,0,-29,2
2012-06-04,2451,543800,44735096,82.0,83.5,81.0,82.0,-1.6,407,197664,61000,-111,-23
2012-06-05,2451,858210,72106630,82.8,85.4,82.8,83.4,1.4,560,100000,-74000,54,-4
2012-06-06,2451,322521,26619161,83.7,83.7,81.8,81.8,-1.6,257,-94000,-24000,25,10
2012-06-07,2451,394469,32004089,82.5,82.6,80.1,80.6,-1.2,300,-56545,-80000,-38,13
2012-06-08,2451,206748,16658684,80.6,81.3,80.1,80.6,0.0,170,27748,-56000,-16,-3
2012-06-11,2451,293257,24165374,81.8,82.9,81.8,82.2,1.6,229,206064,6000,-31,-1
2012-06-12,2451,236000,19480900,81.5,83.0,81.5,82.9,0.7,211,42000,21000,-21,-1
2012-06-13,2451,306479,25069880,82.8,82.9,81.4,81.7,-1.2,274,-48831,-126000,52,-1
2012-06-14,2451,530533,42872143,81.5,81.5,80.2,80.2,-1.5,372,-77682,-210000,-15,4
2012-06-15,2451,2223678,172000863,80.5,81.1,75.7,75.7,-4.5,749,-527983,-103000,118,64
2012-06-18,2451,673464,53175405,79.5,79.5,78.5,79.0,3.3,525,120941,-257000,6,1
2012-06-19,2451,626628,49784424,79.3,80.1,79.0,79.9,0.9,538,52026,-131000,-7,-8
2012-06-20,2451,565660,44944730,80.4,80.4,79.0,79.6,-0.3,421,-3527,-198000,6,-1
2012-06-21,2451,619974,49370605,79.5,80.2,79.4,80.2,0.6,402,40335,-172000,-45,0
2012-06-22,2451,412514,32817758,79.4,79.9,79.4,79.5,-0.7,302,-70933,-175000,13,9
2012-06-25,2451,577271,45100516,79.5,79.5,77.7,77.9,-1.6,437,-290000,-114000,56,16
2012-06-26,2451,758258,59621496,79.5,79.5,77.9,78.8,0.9,668,153000,-239601,-37,-7
2012-06-27,2451,251731,19968784,78.8,79.9,78.5,79.9,1.1,192,42000,-16000,-27,11
2012-06-28,2451,580507,46912660,81.3,81.3,79.9,80.6,0.7,394,209000,-4000,-72,4
2012-06-29,2451,934088,76559021,82.3,82.5,81.3,82.5,1.9,648,412000,-125000,-152,32
2012-07-02,2451,317510,26126817,83.1,83.1,81.6,82.2,-0.3,236,-17000,-52000,-53,0
2012-07-03,2451,519338,42887314,82.2,83.0,82.2,82.7,0.5,404,170000,-145000,-101,0
2012-07-04,2451,1455550,121544970,83.5,83.8,83.0,83.6,0.9,773,94843,0,-493,0
2012-07-05,2451,745579,58203562,78.1,78.4,77.8,77.8,0.0,547,11000,-1000,97,-12
2012-07-06,2451,390034,30347968,78.5,78.5,77.1,78.0,0.2,274,115000,-1000,13,-4
2012-07-09,2451,417049,32883754,79.6,79.6,77.3,79.2,1.2,266,283000,-25000,-12,-9
2012-07-10,2451,404580,31648866,79.6,79.6,77.3,77.8,-1.4,279,131000,-9000,21,-5
2012-07-11,2451,169580,13207304,78.5,78.5,77.5,77.5,-0.3,135,-33000,-3000,8,-2
2012-07-12,2451,516864,39584854,78.8,78.8,75.8,76.0,-1.5,381,-83000,-76000,-9,-2
2012-07-13,2451,467858,35676352,77.1,77.1,75.9,76.1,0.1,264,119609,0,-54,-8
2012-07-16,2451,532300,41219549,77.7,77.7,77.0,77.7,1.6,333,342000,100000,-19,-9
2012-07-17,2451,1961713,155173382,78.9,79.9,78.3,79.9,2.2,1022,1605000,114000,-49,-8
2012-07-18,2451,905376,71330341,80.5,80.5,78.0,79.0,-0.9,508,489000,-95000,1,-6
2012-07-19,2451,500199,39963699,79.9,80.3,79.3,79.9,0.9,378,194000,180000,-62,-5
2012-07-20,2451,653815,52831607,81.0,81.2,80.3,81.0,1.1,465,551000,-110000,-48,1
2012-07-23,2451,348943,27567023,81.0,81.0,78.5,79.0,-2.0,285,32000,-69000,28,3
2012-07-24,2451,516955,40580045,78.0,79.5,78.0,79.5,0.5,403,145045,-116000,28,-15
2012-07-25,2451,310897,24375369,79.0,79.3,77.4,77.5,-2.0,266,-151000,0,-3,2
2012-07-26,2451,246608,19254720,79.0,79.0,77.8,78.0,0.5,216,-47406,40000,-8,-4
2012-07-27,2451,932292,74727140,79.8,80.7,79.5,80.7,2.7,617,561379,91000,-61,-37
2012-07-30,2451,273886,22115266,81.2,81.2,80.1,81.0,0.3,231,158851,0,-30,-1
2012-07-31,2451,766224,62313144,81.0,82.0,80.7,81.0,0.0,558,298576,0,0,-1
2012-08-01,2451,520610,42915078,81.4,83.0,80.6,82.5,1.5,409,447000,-10000,-66,-10
2012-08-03,2451,651043,53124883,82.5,82.5,80.8,81.0,-1.5,519,308803,0,-14,4
2012-08-06,2451,625423,51708226,83.0,83.4,81.6,82.5,1.5,338,429000,-1000,-50,-5
2012-08-07,2451,927702,77135881,83.5,83.8,82.5,83.0,0.5,643,418000,203000,44,-6
2012-08-08,2451,829475,68420368,83.2,83.3,81.5,81.5,-1.5,548,268164,167000,-6,7
2012-08-09,2451,754493,61959627,82.0,82.8,81.7,82.0,0.5,591,570000,23000,40,2
2012-08-10,2451,415017,34468202,83.5,83.5,82.7,83.0,1.0,292,353000,-1000,-49,-2
2012-08-13,2451,218574,18103625,83.3,83.3,82.3,82.9,-0.1,180,29000,-2000,2,-1
2012-08-14,2451,521333,43058106,83.0,83.2,81.9,82.4,-0.5,398,271886,0,3,-2
2012-08-15,2451,494536,40576752,82.5,82.5,81.6,82.0,-0.4,384,382260,-89000,-5,-2
2012-08-16,2451,474949,38831518,82.0,82.0,81.4,82.0,0.0,331,223000,-95000,40,-1
2012-08-17,2451,348495,28469595,82.5,82.5,81.2,81.7,-0.3,273,-78991,-117360,22,9
2012-08-20,2451,240449,19536169,81.5,81.5,80.8,81.5,-0.2,141,-1000,-23000,9,3
2012-08-21,2451,398924,32385425,81.5,82.0,80.8,81.2,-0.3,292,105291,-18000,33,3
2012-08-22,2451,474608,38065120,81.0,81.0,79.9,80.1,-1.1,345,-69568,-148000,67,15
2012-08-23,2451,365383,29137840,79.9,80.6,79.4,80.0,-0.1,236,104899,-114000,56,-8
2012-08-24,2451,325438,25795730,79.6,79.8,79.0,79.2,-0.8,258,15000,-118000,35,-4
