date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2323,11998734,62010663,5.15,5.23,5.12,5.23,0.15,1934,1339000,24000,355,-171
2012-05-03,2323,4205104,21701692,5.18,5.22,5.12,5.14,-0.09,943,250000,104605,15,38
2012-05-04,2323,4137681,21339730,5.14,5.19,5.12,5.14,0.0,753,562000,-2000,-116,12
2012-05-07,2323,6318921,31805190,5.1,5.1,5.0,5.01,-0.13,982,-299000,0,101,185
2012-05-08,2323,5457602,27359047,5.04,5.06,4.97,5.01,0.0,1042,343000,-600000,-1014,41
2012-05-09,2323,4194732,20922360,4.97,5.03,4.96,5.0,-0.01,1133,494000,-1200000,293,11
2012-05-10,2323,2554000,12752418,5.0,5.05,4.97,4.98,-0.02,670,180695,0,-11,-9
2012-05-11,2323,5990432,29531256,4.95,4.99,4.9,4.93,-0.05,898,-451092,1822000,-1349,110
2012-05-14,2323,4748900,23172970,4.93,4.97,4.83,4.83,-0.1,817,-880000,0,-38,90
2012-05-15,2323,6175511,29543511,4.78,4.83,4.73,4.82,-0.01,1003,415000,-1378000,326,135
2012-05-16,2323,7766003,36642201,4.8,4.83,4.63,4.63,-0.19,1263,-190000,-1417000,219,162
2012-05-17,2323,5325845,25297418,4.7,4.8,4.66,4.8,0.17,1278,1695000,0,-691,-183
2012-05-18,2323,6300497,29389629,4.7,4.73,4.61,4.62,-0.18,1349,4000,0,-1322,133
2012-05-21,2323,2826533,13247757,4.72,4.72,4.65,4.67,0.05,509,206946,0,-28,-14
2012-05-22,2323,6800293,32000641,4.72,4.77,4.66,4.72,0.05,1279,-289000,-1801000,1533,-6
2012-05-23,2323,4908140,22642297,4.67,4.68,4.58,4.59,-0.13,979,-194000,-8000,-81,64
2012-05-24,2323,7604588,34219911,4.6,4.64,4.42,4.44,-0.15,1428,154000,0,-1660,44
2012-05-25,2323,8245743,36450403,4.46,4.51,4.32,4.35,-0.09,1837,896000,-2532000,86,-123
2012-05-28,2323,4596335,20214883,4.35,4.47,4.33,4.47,0.12,1107,480000,-1811802,516,64
2012-05-29,2323,12308769,56974847,4.53,4.72,4.51,4.72,0.25,2008,142000,-1797000,2208,-234
2012-05-30,2323,7174810,33685100,4.74,4.75,4.62,4.7,-0.02,1276,-583000,-74138,2514,-40
2012-05-31,2323,17665800,85049674,4.75,4.87,4.75,4.8,0.1,3011,59000,-1360000,-862,-179
2012-06-01,2323,9064591,43277245,4.8,4.85,4.7,4.7,-0.1,1336,-657584,0,-1773,111
2012-06-04,2323,8986053,40109234,4.52,4.55,4.41,4.44,-0.26,1343,174000,10000,-1899,223
2012-06-05,2323,7890836,36258313,4.51,4.65,4.51,4.58,0.14,1534,-374000,7000,1363,-473
2012-06-06,2323,9450629,44658010,4.7,4.77,4.65,4.75,0.17,1742,99000,0,-651,-101
2012-06-07,2323,5914999,28317944,4.85,4.85,4.72,4.73,-0.02,1051,-88557,0,-360,-40
2012-06-08,2323,4016239,19056114,4.76,4.79,4.7,4.7,-0.03,818,60809,0,-997,196
2012-06-11,2323,15687523,76010741,4.76,4.9,4.76,4.83,0.13,2225,211858,0,-476,-123
2012-06-12,2323,6264000,29825150,4.76,4.8,4.73,4.79,-0.04,979,-17000,0,-239,59
2012-06-13,2323,5504214,26485668,4.8,4.85,4.78,4.79,0.0,929,482678,-10000,-320,-99
2012-06-14,2323,6710620,32303377,4.8,4.85,4.75,4.84,0.05,1160,1350985,-7000,-1102,-123
2012-06-15,2323,10395063,50925891,4.88,4.93,4.85,4.91,0.07,2598,1049141,0,651,-59
2012-06-18,2323,7437155,37076306,5.0,5.03,4.95,4.96,0.05,1219,-122556,500000,-1542,-27
2012-06-19,2323,6938052,34346011,4.91,4.99,4.91,4.98,0.02,878,-82442,0,-1971,-53
2012-06-20,2323,9436446,47328940,5.01,5.06,4.95,5.03,0.05,1410,-207858,0,-546,25
2012-06-21,2323,9406191,47747056,5.08,5.12,5.04,5.07,0.04,1607,-231911,0,385,-163
2012-06-22,2323,5068969,25459937,4.98,5.07,4.97,5.06,-0.01,873,596880,0,-434,13
2012-06-25,2323,6711116,34057377,5.04,5.11,5.02,5.1,0.04,1184,1188000,0,-288,8
2012-06-26,2323,8465671,42985178,5.1,5.1,5.04,5.1,0.0,1278,130000,-88959,-1439,9
2012-06-27,2323,6308568,32134954,5.1,5.13,5.06,5.06,-0.04,1066,481000,0,-369,10
2012-06-28,2323,4856770,24643433,5.12,5.12,5.05,5.07,0.01,796,1348991,-9000,-1425,-66
2012-06-29,2323,6942277,35365425,5.09,5.12,5.05,5.12,0.05,1099,1477681,0,-1407,-66
2012-07-02,2323,9221554,47581459,5.15,5.21,5.1,5.12,0.0,1431,129000,-4000,-55,23
2012-07-03,2323,5331601,27395576,5.14,5.16,5.12,5.12,0.0,785,96000,5000,-516,-58
2012-07-04,2323,3579559,18409252,5.13,5.18,5.13,5.16,0.04,794,823468,0,-126,95
