date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1737,756900,16006256,20.8,21.35,20.8,21.3,0.6,347,124000,0,30,-2
2012-05-03,1737,685542,14711795,21.5,21.6,21.3,21.35,0.05,329,39000,0,38,-1
2012-05-04,1737,453450,9759422,21.2,21.7,21.2,21.6,0.25,235,101000,0,-97,-2
2012-05-07,1737,351204,7481163,21.4,21.4,21.2,21.2,-0.4,183,-36000,0,-19,0
2012-05-08,1737,398051,8500162,21.3,21.5,21.2,21.45,0.25,174,52000,0,-34,0
2012-05-09,1737,406588,8619706,21.25,21.45,21.0,21.35,-0.1,193,-81000,0,2,0
2012-05-10,1737,202591,4301852,21.2,21.35,21.1,21.1,-0.25,103,-10000,0,5,0
2012-05-11,1737,471002,9862942,21.0,21.0,20.85,20.9,-0.2,216,77000,0,-51,0
2012-05-14,1737,359075,7463212,20.9,21.0,20.7,20.8,-0.1,177,74000,0,-48,0
2012-05-15,1737,364194,7560624,20.6,21.0,20.5,20.9,0.1,149,122000,0,-23,-4
2012-05-16,1737,526562,10907064,20.8,21.0,20.5,20.5,-0.4,204,135000,0,-249,3
2012-05-17,1737,344328,7136813,20.8,20.8,20.6,20.7,0.2,190,75000,0,-101,-3
2012-05-18,1737,602295,12188540,20.5,20.6,20.05,20.05,-0.65,279,-85000,0,-63,1
2012-05-21,1737,250083,5052275,20.1,20.4,20.1,20.1,0.05,145,6000,0,-10,-8
2012-05-22,1737,205012,4170198,20.3,20.45,20.25,20.4,0.3,118,13000,0,1,-3
2012-05-23,1737,357470,7180829,20.45,20.45,19.9,20.05,-0.35,189,-44000,0,-6,5
2012-05-24,1737,793531,15756994,20.05,20.2,19.55,19.6,-0.45,313,-36000,0,-86,1
2012-05-25,1737,419547,8267015,19.8,19.9,19.55,19.6,0.0,222,-26000,0,-33,-1
2012-05-28,1737,301551,5982940,19.7,20.0,19.7,19.9,0.3,127,61000,0,-65,0
2012-05-29,1737,709345,14488745,19.9,20.7,19.9,20.65,0.75,326,95000,0,31,-8
2012-05-30,1737,395065,8123009,20.65,20.7,20.45,20.5,-0.15,203,-24951,0,-13,0
2012-05-31,1737,272563,5565842,20.5,20.55,20.3,20.55,0.05,185,31000,0,19,3
2012-06-01,1737,268467,5449193,20.55,20.55,20.05,20.15,-0.4,146,-32000,0,-7,2
2012-06-04,1737,671586,13078391,19.8,19.9,19.1,19.35,-0.8,295,-83000,0,-101,2
2012-06-05,1737,279618,5509436,19.5,19.8,19.5,19.55,0.2,147,-26000,0,-29,-1
2012-06-06,1737,246084,4864030,19.6,19.85,19.6,19.7,0.15,123,55000,0,5,-5
