date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1316,1439300,34337889,23.45,24.4,23.15,24.4,-0.05,325,65000,0,14,70
2012-05-03,1316,457116,11023010,24.4,24.4,23.85,24.0,-0.4,113,5000,0,106,8
2012-05-04,1316,636000,15226300,24.0,24.25,23.8,24.1,0.1,157,59000,0,72,-68
2012-05-07,1316,612000,14462800,24.0,24.0,23.3,24.0,-0.1,149,-24000,0,197,79
2012-05-08,1316,1244500,29824050,24.0,24.2,23.65,24.15,0.15,207,0,0,395,-28
2012-05-09,1316,629500,15137575,24.1,24.2,23.85,24.2,0.05,157,-16000,0,247,-21
2012-05-10,1316,1184500,28834625,24.1,24.8,24.1,24.5,0.3,329,13000,0,-62,-140
2012-05-11,1316,451000,10847750,24.5,24.5,23.8,23.8,-0.7,156,-8000,0,4,78
2012-05-14,1316,531742,12247542,23.8,23.8,22.6,22.9,-0.9,172,-40000,0,251,60
2012-05-15,1316,617000,13796600,22.6,23.0,21.9,23.0,0.1,224,-54000,0,210,173
2012-05-16,1316,395000,9139950,23.0,23.75,22.75,23.2,0.2,144,-8000,0,8,-52
2012-05-17,1316,552550,12972467,23.25,24.0,23.0,24.0,0.8,174,-15000,0,333,-161
2012-05-18,1316,341550,8051155,24.0,24.0,23.3,23.3,-0.7,107,17000,0,4,12
2012-05-21,1316,592000,14086300,23.3,24.2,23.3,24.15,0.85,220,5000,0,56,-234
2012-05-22,1316,413000,9943599,24.2,24.2,23.7,24.0,-0.15,92,-7000,0,-88,4
2012-05-23,1316,125000,2967250,24.0,24.0,23.55,23.8,-0.2,48,-2000,0,65,17
2012-05-24,1316,120500,2852250,23.8,23.8,23.5,23.75,-0.05,47,-15000,0,45,21
2012-05-28,1316,310000,7285250,23.4,23.9,23.2,23.85,0.45,145,4000,0,32,-74
2012-05-29,1316,457000,11064950,23.85,24.6,23.85,24.0,0.15,191,17000,0,-70,-33
2012-05-30,1316,249000,5927400,24.2,24.3,23.5,24.0,0.0,97,-3000,0,-14,36
2012-05-31,1316,317000,7487950,24.0,24.0,23.3,24.0,0.0,144,-28000,0,-9,113
2012-06-01,1316,349500,8251299,24.0,24.0,23.3,23.85,-0.15,118,0,0,-55,52
2012-06-04,1316,283500,6642174,23.85,23.85,23.0,23.4,-0.45,101,3000,0,-7,35
2012-06-05,1316,1130250,27548786,23.4,25.0,23.4,24.5,1.1,458,16000,0,81,-235
2012-06-06,1316,752050,18224592,24.5,24.55,23.8,24.0,-0.5,172,-1000,0,344,29
2012-06-07,1316,660000,15872400,24.2,24.25,23.8,24.0,0.0,148,-27000,245000,15,1
2012-06-08,1316,433000,10418300,24.05,24.2,23.7,23.7,-0.3,135,-5000,240000,-149,6
2012-06-11,1316,716311,16801487,23.8,23.9,23.05,23.4,-0.3,251,28000,0,-45,147
2012-06-12,1316,723000,16856450,23.4,23.6,22.9,23.2,-0.2,233,-5000,215000,-302,43
2012-06-13,1316,613001,13929272,23.3,23.3,22.2,22.4,-0.8,267,25000,0,-35,90
2012-06-14,1316,293000,6584000,22.4,22.7,22.25,22.7,0.3,150,6000,0,75,-65
2012-06-18,1316,639000,15292450,24.25,24.25,23.3,23.55,0.85,229,-7000,0,-17,-103
2012-06-19,1316,570002,13677248,23.65,24.4,23.4,24.4,0.85,182,-24000,0,-104,-39
2012-06-20,1316,141002,3385498,24.4,24.4,23.8,24.0,-0.4,80,-10000,0,34,24
2012-06-22,1316,458001,10966773,23.95,24.1,23.5,24.1,0.1,134,-13000,0,-67,39
2012-06-26,1316,106000,2480450,23.55,23.55,23.15,23.15,-0.4,50,1000,0,-15,11
2012-06-27,1316,155002,3670996,23.15,24.0,23.1,23.45,0.3,99,-1000,0,-40,-18
2012-06-29,1316,1442002,35119598,24.0,24.9,23.9,24.4,0.95,504,4000,0,346,-242
2012-07-02,1316,589500,14470275,24.7,24.9,24.2,24.9,0.5,202,-2000,0,115,-95
2012-07-03,1316,1685500,42995825,25.0,26.0,24.8,25.7,0.8,579,11000,0,92,-181
2012-07-06,1316,681500,17629849,26.05,26.05,25.7,25.9,-0.15,200,0,200000,6,71
2012-07-09,1316,437000,11269800,25.9,25.9,25.6,25.8,-0.1,133,0,200000,-44,0
2012-07-10,1316,591000,15307050,25.9,26.1,25.6,25.8,0.0,229,47000,100000,190,-26
2012-07-11,1316,772385,19434908,25.8,25.8,24.4,25.6,-0.2,258,7000,0,283,84
2012-07-12,1316,296000,7391900,25.0,25.4,24.8,25.0,-0.6,136,-25000,0,-47,38
2012-07-13,1316,285000,7143600,25.0,25.3,24.7,25.0,0.0,113,7000,0,138,-41
2012-07-16,1316,657200,16663370,25.2,25.6,24.95,25.0,0.0,159,-25000,0,102,-68
2012-07-18,1316,172006,4242297,24.9,25.0,24.5,24.7,-0.2,66,13000,0,23,25
2012-07-19,1316,548100,13604755,25.0,25.1,24.7,24.7,0.0,92,-8000,0,122,6
2012-07-20,1316,375100,9164335,24.7,24.75,24.3,24.5,-0.2,118,16000,0,11,36
2012-07-23,1316,312000,7653150,24.6,24.8,24.3,24.5,0.0,95,-17000,0,177,10
2012-07-24,1316,124000,3029600,24.5,24.5,24.35,24.4,-0.1,30,0,0,-79,20
2012-07-25,1316,336000,8275900,24.4,24.9,24.0,24.5,0.1,108,9000,0,77,-43
2012-07-26,1316,129000,3162950,24.8,24.8,24.4,24.5,0.0,48,-5000,0,57,-43
2012-07-27,1316,255000,6228950,24.5,24.6,24.3,24.45,-0.05,93,14000,0,95,9
2012-07-30,1316,531045,12963777,24.6,24.6,24.1,24.1,-0.35,108,-7000,0,14,43
2012-07-31,1316,226000,5420850,24.1,24.1,23.8,24.0,-0.1,88,1000,0,-9,44
2012-08-01,1316,412000,9801550,24.0,24.0,23.6,23.85,-0.15,95,7000,0,-165,76
2012-08-03,1316,675220,15939776,23.8,23.8,23.3,23.5,-0.35,134,-11000,0,-139,37
2012-08-06,1316,439000,10238050,23.5,23.6,22.8,23.4,-0.1,97,29000,0,-29,4
2012-08-07,1316,591001,13622572,23.4,23.4,22.55,23.1,-0.3,163,-34000,0,201,23
