date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,6196,1768188,35091288,19.45,20.15,19.3,20.15,1.3,775,183000,0,155,17
2012-05-03,6196,2722673,55827693,20.15,20.75,20.15,20.45,0.3,1179,-185000,0,510,-79
2012-05-04,6196,855010,17490404,20.35,20.65,20.25,20.45,0.0,442,38000,0,69,35
2012-05-07,6196,553211,11100170,20.2,20.3,19.95,20.05,-0.4,275,-43000,0,-43,19
2012-05-08,6196,411000,8286150,20.25,20.25,20.05,20.05,0.0,179,-42000,0,-3,-9
2012-05-09,6196,518901,10195974,19.8,20.0,19.2,19.8,-0.25,288,108000,0,-52,8
2012-05-10,6196,311900,6177500,19.85,19.95,19.65,19.8,0.0,176,73000,0,-62,20
2012-05-11,6196,2732750,55863100,20.05,20.7,20.05,20.5,0.7,1285,-125000,0,304,-128
2012-05-14,6196,853938,17416440,20.6,20.65,20.2,20.3,-0.2,404,6000,0,23,29
2012-05-16,6196,717110,14565372,20.6,20.6,20.0,20.0,-0.45,325,-31000,73000,3,8
2012-05-17,6196,559220,11264072,20.2,20.3,19.95,20.15,0.15,267,8000,0,-28,12
2012-05-18,6196,805950,15828234,19.7,20.1,19.4,19.4,-0.75,504,-34000,0,-97,27
2012-05-21,6196,432150,8501225,19.6,19.85,19.45,19.55,0.15,312,13000,0,-67,-4
2012-05-22,6196,597700,11953878,19.8,20.2,19.8,20.1,0.55,297,52000,0,-112,10
2012-05-23,6196,503000,9986700,20.0,20.1,19.6,19.75,-0.35,258,5000,0,-56,26
2012-05-24,6196,468716,9319604,20.0,20.05,19.65,19.75,0.0,234,25000,0,-97,-6
2012-05-25,6196,216300,4268160,19.8,19.9,19.6,19.6,-0.15,122,-8000,0,-42,11
2012-05-28,6196,471006,9241764,19.6,19.75,19.5,19.65,0.05,165,9000,0,49,10
2012-05-29,6196,1263250,25785399,19.75,20.65,19.75,20.5,0.85,500,139000,1000,-13,-20
2012-05-30,6196,534000,10851300,20.65,20.65,20.2,20.3,-0.2,253,-28000,0,-27,5
2012-05-31,6196,403400,8105530,20.0,20.3,19.95,20.25,-0.05,222,34000,0,61,1
2012-06-01,6196,676701,13485793,20.2,20.2,19.65,19.65,-0.6,257,-21000,0,-29,15
2012-06-04,6196,1524900,28066920,18.7,18.95,18.3,18.35,-1.3,536,-96000,1000,-620,10
2012-06-05,6196,475165,8951018,18.65,19.1,18.65,18.85,0.5,251,80000,1000,-58,0
2012-06-06,6196,859518,16595495,19.0,19.7,18.95,19.3,0.45,315,26000,0,-29,6
2012-06-07,6196,278313,5414628,19.6,19.65,19.2,19.2,-0.1,161,-7000,0,28,-5
2012-06-08,6196,245112,4700628,19.2,19.4,19.0,19.0,-0.2,123,8000,0,59,0
2012-06-11,6196,239265,4616911,19.35,19.45,19.05,19.2,0.2,116,25000,0,-41,1
2012-06-12,6196,386000,7262050,19.0,19.0,18.7,18.9,-0.3,194,-19000,0,65,7
2012-06-13,6196,262500,4995050,19.0,19.2,18.95,19.0,0.1,129,2000,-38000,70,-2
2012-06-14,6196,290178,5518199,19.0,19.15,18.85,18.95,-0.05,165,61000,-38000,43,0
2012-06-15,6196,292059,5583273,18.95,19.25,18.95,19.05,0.1,173,63000,0,43,5
2012-06-18,6196,492079,9582782,19.45,19.6,19.25,19.5,0.45,207,66000,0,142,-12
2012-06-19,6196,219300,4243934,19.45,19.45,19.25,19.3,-0.2,109,16000,0,22,0
2012-06-20,6196,168700,3272388,19.5,19.5,19.3,19.35,0.05,93,0,0,4,4
2012-06-21,6196,196000,3780850,19.35,19.5,19.2,19.35,0.0,100,-17000,0,32,2
2012-06-22,6196,328400,6278200,19.1,19.2,19.05,19.1,-0.25,145,-41000,0,-4,12
2012-06-25,6196,195134,3718846,19.0,19.15,18.95,19.1,0.0,99,49000,0,-9,0
