date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1326,3514456,297451517,85.2,85.6,84.1,84.9,0.2,1925,-404993,-68000,123,7
2012-05-03,1326,5664025,475545379,84.9,85.0,83.6,83.8,-1.1,1869,-2729000,-544876,11,4
2012-05-04,1326,7829328,656876935,83.5,84.7,82.9,84.7,0.9,2980,-1551000,-681000,-225,-76
2012-05-07,1326,12127160,1003001790,84.0,84.0,81.9,82.1,-2.6,4715,-7486000,-254200,-86,8
2012-05-08,1326,3586780,295754338,82.6,82.8,82.1,82.6,0.5,1455,-780500,0,13,-83
2012-05-09,1326,5546922,453279444,82.1,82.1,81.2,81.2,-1.4,2306,-2905772,-407000,56,-80
2012-05-10,1326,6035614,487301934,80.8,81.5,80.0,80.0,-1.2,2662,-2100115,-971000,135,86
2012-05-11,1326,7835372,620292566,79.5,80.0,78.5,79.0,-1.0,3656,-4439706,-1310000,48,3
2012-05-14,1326,3237168,254108796,78.3,78.9,78.2,78.7,-0.3,1579,-1351000,-270000,-3,43
2012-05-15,1326,4634418,364329322,78.2,79.0,78.2,79.0,0.3,1941,-2395910,40000,27,61
2012-05-16,1326,8476622,677777948,79.2,80.8,79.2,79.7,0.7,3214,2689951,-24000,-139,-131
2012-05-17,1326,4435500,354753500,80.4,80.4,79.5,79.9,0.2,2537,364388,44000,27,23
2012-05-18,1326,6641409,516978155,77.0,78.7,77.0,78.0,-1.9,3091,-3108550,-170000,-15,112
2012-05-21,1326,3364479,261864190,78.0,78.3,77.2,78.3,0.3,1740,-327565,-94000,-25,-18
2012-05-22,1326,2593255,204419888,78.9,79.2,78.4,79.2,0.9,1522,112000,0,-12,19
2012-05-23,1326,5192115,406072885,78.4,78.6,78.0,78.3,-0.9,2404,-2086459,-36000,-18,-77
2012-05-24,1326,5065157,394806729,78.3,78.7,77.0,78.6,0.3,2648,-621679,-563000,-39,-244
2012-05-25,1326,4283224,335084844,77.2,79.0,77.2,78.9,0.3,2514,-70000,100000,-88,22
2012-05-28,1326,2945574,232585168,78.5,79.7,78.0,79.7,0.8,1439,22000,-44000,23,-15
2012-05-29,1326,5723471,458201461,80.1,80.5,79.2,80.2,0.5,2451,-288500,-121000,-91,28
2012-05-30,1326,10278187,806990286,80.2,80.2,77.6,77.8,-2.4,4005,-2350444,-151184,29,-134
2012-05-31,1326,25161465,1963740935,77.0,79.1,75.8,79.0,1.2,6193,55575,-70000,-294,-318
2012-06-01,1326,7305706,565193087,77.6,78.1,77.0,77.0,-2.0,3320,-4022760,15000,132,92
2012-06-04,1326,8043546,612919916,74.7,77.0,74.7,76.5,-0.5,3204,-953665,-81520,-191,-208
2012-06-05,1326,6097991,462463903,77.2,77.2,75.0,75.5,-1.0,2478,-1038000,4000,124,-31
2012-06-06,1326,6306881,479389108,75.1,76.9,75.1,75.6,0.1,3229,-1737000,-101000,91,210
2012-06-07,1326,5220996,393700175,76.0,76.5,74.9,75.3,-0.3,2610,-1302310,-684000,78,-12
2012-06-08,1326,7280538,539586712,75.8,75.8,73.3,73.8,-1.5,2755,-4394011,-103000,266,-181
2012-06-11,1326,5337691,400724463,74.8,75.5,74.5,75.5,1.7,2582,1720622,26000,-214,-210
2012-06-12,1326,4561000,340599400,74.9,75.2,74.4,74.6,-0.9,1948,-2746000,178000,109,88
2012-06-13,1326,4203099,313060370,75.0,75.3,74.1,74.2,-0.4,2013,-839612,21000,66,-75
2012-06-14,1326,4935115,366092273,74.0,75.0,73.6,73.6,-0.6,2144,-1236590,-3000,37,-167
2012-06-15,1326,17191051,1324034563,73.8,78.7,73.8,78.7,5.1,3930,3759938,-264500,-482,-349
2012-06-18,1326,7849359,613615257,77.0,79.5,77.0,78.6,-0.1,3266,1525995,-1000,-88,62
2012-06-19,1326,4569824,358039640,78.0,79.2,77.6,79.2,0.6,1747,1715933,-372000,-70,9
2012-06-20,1326,4574151,363795901,79.5,80.2,78.8,80.2,1.0,2046,1988770,0,-103,140
2012-06-21,1326,3820528,302513648,79.2,79.8,78.7,79.6,-0.6,1533,-707336,-42000,159,196
2012-06-22,1326,4262591,330242324,77.6,78.0,77.1,77.1,-2.5,2198,-1763230,-82000,413,305
2012-06-25,1326,4153325,313603920,77.9,77.9,75.1,75.3,-1.8,2159,-2506000,-301000,161,59
2012-06-26,1326,3333805,251382464,75.0,75.8,74.9,75.5,0.2,1481,-25000,5041,49,453
2012-06-27,1326,3019530,229343774,75.3,76.5,75.0,76.2,0.7,1334,-638000,0,0,286
2012-06-28,1326,4016200,309303122,78.0,78.0,76.1,76.7,0.5,1682,-259000,-118000,13,283
2012-06-29,1326,5768861,450638349,77.7,78.7,76.7,78.4,1.7,2186,1880000,-497000,-356,0
2012-07-02,1326,6632320,522718599,79.3,79.4,78.6,78.9,0.5,2480,-954000,192000,-96,0
2012-07-03,1326,13704617,1090115364,79.4,79.8,79.1,79.1,0.2,4290,2727429,96000,-474,0
2012-07-04,1326,6501811,493966293,75.7,76.3,75.7,76.2,0.0,2800,579084,-50000,226,-557
2012-07-05,1326,7801973,584154742,74.7,75.3,74.6,75.3,-0.9,3204,-815000,1000,217,-644
2012-07-06,1326,2930817,220507109,75.3,75.8,74.6,75.8,0.5,1330,1214000,-167000,-54,-275
2012-07-09,1326,5499177,412997881,75.0,75.6,74.9,75.0,-0.8,1822,-692000,0,89,-148
2012-07-10,1326,4370937,326100275,75.0,75.3,74.3,74.6,-0.4,1856,-736500,2000,73,9
2012-07-11,1326,2749319,204745125,74.6,75.0,73.8,75.0,0.4,1557,-201000,-45000,-110,-99
2012-07-12,1326,3886572,288189128,75.0,75.2,73.8,73.8,-1.2,1660,-1007764,0,48,-138
2012-07-13,1326,2253685,166963637,73.8,74.4,73.8,73.8,0.0,1373,-56910,0,-36,-128
2012-07-16,1326,2722231,202723865,74.0,75.3,73.8,75.3,1.5,1816,-12000,-2500,-64,-106
2012-07-17,1326,6701330,513378167,75.3,77.6,75.0,77.6,2.3,3685,2581200,16000,-237,-67
2012-07-18,1326,3585446,274376795,77.6,77.6,75.9,76.1,-1.5,1866,-775429,356000,19,-60
2012-07-19,1326,3579860,275974536,76.1,77.9,76.0,77.2,1.1,2011,1233571,2000,-117,-52
