date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1436,236089,3537663,15.0,15.1,14.8,14.95,0.15,153,127000,0,-80,1
2012-05-03,1436,240000,3537450,14.9,14.95,14.6,14.7,-0.25,81,4000,0,-12,16
2012-05-04,1436,119680,1772962,14.7,14.9,14.7,14.8,0.1,42,8000,0,-7,7
2012-05-07,1436,72832,1063955,14.5,14.75,14.5,14.5,-0.3,44,-12000,0,12,2
2012-05-08,1436,53480,783311,14.55,14.8,14.55,14.6,0.1,34,-12000,0,15,0
2012-05-09,1436,287681,4006311,14.5,14.5,13.65,14.0,-0.6,111,-12000,0,-92,0
2012-05-10,1436,178532,2496137,13.95,14.25,13.8,14.0,0.0,57,19000,0,13,-6
2012-05-11,1436,329000,4576850,14.0,14.0,13.8,14.0,0.0,51,-42000,0,30,-3
2012-05-14,1436,120999,1748936,14.15,14.75,14.0,14.5,0.5,75,7000,0,31,-11
2012-05-15,1436,100164,1449728,14.4,14.55,14.2,14.55,0.05,38,0,0,57,-5
2012-05-16,1436,159669,2311814,14.7,14.7,14.3,14.4,-0.15,50,-66000,0,125,2
2012-05-17,1436,302322,4482262,14.4,14.95,14.4,14.9,0.5,123,-4000,0,119,-8
2012-05-18,1436,205453,3012343,14.5,14.85,14.5,14.65,-0.25,99,-50000,0,77,10
2012-05-21,1436,156216,2291001,14.5,14.8,14.5,14.7,0.05,44,-5000,0,124,-1
2012-05-22,1436,145001,2138864,14.75,14.95,14.65,14.7,0.0,52,-18000,0,27,5
2012-05-23,1436,202688,2947797,14.6,14.85,14.25,14.85,0.15,79,-40000,0,25,14
2012-05-24,1436,52838,766407,14.3,14.8,14.3,14.7,-0.15,37,6000,0,15,4
2012-05-25,1436,103649,1513390,14.5,14.65,14.5,14.65,-0.05,27,-2000,0,83,0
2012-05-28,1436,59221,852725,14.45,14.6,14.35,14.4,-0.25,26,20000,0,18,0
2012-05-29,1436,49519,714220,14.4,14.6,14.35,14.4,0.0,27,19000,0,11,1
2012-05-30,1436,74587,1062146,14.3,14.3,14.2,14.2,-0.2,47,-22000,0,17,0
2012-05-31,1436,45436,637738,14.1,14.15,14.0,14.05,-0.15,36,-14000,0,15,0
2012-06-01,1436,185060,2581131,14.0,14.4,13.8,14.0,-0.05,48,940,0,53,0
2012-06-04,1436,369000,4895450,13.7,13.7,13.05,13.1,-0.9,117,-11000,0,148,10
