date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2890,17621182,178234590,10.05,10.3,10.05,10.25,0.3,2827,6262000,76000,-867,42
2012-05-03,2890,12825245,132967167,10.3,10.45,10.25,10.45,0.2,2542,4660000,1522350,-65,-44
2012-05-04,2890,13155117,138284504,10.4,10.6,10.3,10.55,0.1,2555,2295000,568000,735,-118
2012-05-07,2890,16297942,165008348,10.3,10.4,10.0,10.1,-0.45,3077,-9178000,-1097000,1509,54
2012-05-08,2890,4950541,49921523,10.15,10.2,10.0,10.1,0.0,1199,-2661225,0,596,8
2012-05-09,2890,10342437,102757221,10.0,10.0,9.9,9.91,-0.19,2224,-4300000,-2743000,892,0
2012-05-10,2890,7423047,74201189,9.91,10.05,9.91,10.0,0.09,1339,-934026,800000,614,-8
2012-05-11,2890,14028040,137832212,9.98,9.98,9.78,9.81,-0.19,2851,-9260842,-465000,473,-22
2012-05-14,2890,6089601,59677884,9.81,9.85,9.75,9.82,0.01,1209,-2114000,0,-228,3
2012-05-15,2890,9739177,94208714,9.75,9.78,9.56,9.68,-0.14,2070,-5465520,-219000,-76,-25
2012-05-16,2890,13328295,126589845,9.7,9.72,9.3,9.39,-0.29,2958,-6122000,-411000,-682,-84
2012-05-17,2890,16498555,158113612,9.52,9.74,9.45,9.73,0.34,3244,1227000,0,3,18
2012-05-18,2890,16983923,161356265,9.5,9.62,9.43,9.5,-0.23,3774,3570000,27000,-15,-23
2012-05-21,2890,7666812,74177386,9.64,9.75,9.61,9.63,0.13,2151,1629416,-277000,-118,7
2012-05-22,2890,10996865,107122803,9.7,9.8,9.66,9.79,0.16,2788,-1587001,-110000,-81,4
2012-05-23,2890,9305681,89267503,9.68,9.69,9.5,9.6,-0.19,2975,-643205,-21000,-749,-6
2012-05-24,2890,10323142,99548984,9.65,9.8,9.5,9.59,-0.01,2414,-222000,0,131,-49
2012-05-25,2890,15303365,145521469,9.68,9.7,9.43,9.43,-0.16,2922,-3320000,-810000,3022,-26
2012-05-28,2890,9243472,88438466,9.45,9.61,9.45,9.58,0.15,2419,3278000,-1091000,-730,8
2012-05-29,2890,17115185,168952964,9.6,10.05,9.6,10.0,0.42,2984,2114000,82000,1643,73
2012-05-30,2890,35917431,364836513,9.98,10.4,9.85,10.4,0.4,6251,16205645,-544656,-5029,-140
2012-05-31,2890,46102978,490649958,10.2,11.1,10.0,11.1,0.7,7384,22999586,-1028000,-1958,-676
2012-06-01,2890,39407363,412450889,10.8,10.8,10.35,10.35,-0.75,4844,8238628,-645000,622,86
2012-06-04,2890,21929027,220974857,10.0,10.25,10.0,10.15,-0.2,2908,10671734,-342000,-448,233
2012-06-05,2890,34130492,362553511,10.4,10.85,10.35,10.85,0.7,4073,19330000,1000,-3022,-113
2012-06-06,2890,57708137,628919388,10.85,11.2,10.7,10.75,-0.1,6738,-10502580,7730000,4882,-395
2012-06-07,2890,28382344,308216219,10.9,11.05,10.75,10.85,0.1,3241,1163005,3779000,-2755,-175
2012-06-08,2890,16265694,176666759,10.85,11.0,10.7,10.7,-0.15,2997,1562531,126000,-952,212
2012-06-11,2890,21402564,235046622,11.0,11.15,10.85,10.95,0.25,2907,6362434,1100000,48,20
2012-06-12,2890,11099000,120819600,10.8,11.0,10.75,10.95,0.0,2249,779000,0,171,57
2012-06-13,2890,14303788,157315868,11.05,11.1,10.85,11.05,0.1,3294,318222,41000,-58,-281
2012-06-14,2890,13177908,144828984,11.05,11.1,10.9,10.9,-0.15,2137,489486,1823000,1156,388
2012-06-15,2890,16993099,188398470,10.95,11.15,10.95,11.15,0.25,3816,4604757,739000,-666,-302
2012-06-18,2890,17283812,194847990,11.4,11.45,11.1,11.2,0.05,3405,893183,-1000,1296,193
2012-06-19,2890,10951633,120532960,11.1,11.1,10.9,11.0,-0.2,1634,360775,-106000,-609,267
2012-06-20,2890,9800112,108144182,11.05,11.1,10.9,11.1,0.1,1755,290864,0,695,-6
2012-06-21,2890,15596950,169418472,10.8,11.0,10.75,10.9,-0.2,2849,-847283,2652000,-785,2
2012-06-22,2890,9598407,103571123,10.7,10.85,10.7,10.85,-0.05,2552,-2615518,0,151,253
2012-06-25,2890,10333465,111302290,10.85,10.85,10.7,10.7,-0.15,2156,-3713460,-57000,1844,18
2012-06-26,2890,10673853,113406717,10.7,10.7,10.5,10.65,-0.05,1769,1166000,-334300,35,3
2012-06-27,2890,13073115,141961463,10.55,10.95,10.55,10.95,0.3,2624,4235108,0,-863,-158
2012-06-28,2890,11361735,124275457,11.1,11.15,10.8,10.85,-0.1,2939,-107349,-30000,-165,132
2012-06-29,2890,25027273,277186489,10.85,11.2,10.8,11.2,0.35,3930,1381334,0,293,-109
2012-07-02,2890,40152183,458951732,11.4,11.6,11.15,11.55,0.35,6902,-2995000,2878000,205,-278
2012-07-03,2890,17110183,197695713,11.55,11.65,11.45,11.55,0.0,3650,3978000,727000,-806,289
2012-07-04,2890,27590163,324693863,11.65,11.9,11.55,11.8,0.25,5394,3766938,1500000,-671,565
2012-07-05,2890,10470092,122510741,11.8,11.85,11.6,11.6,-0.2,2359,1811000,824000,-2141,3
2012-07-06,2890,12908183,150012196,11.6,11.75,11.5,11.75,0.15,2424,5063000,-26000,-1565,0
2012-07-09,2890,27494900,315163176,11.7,11.7,11.35,11.35,-0.4,4072,-617580,0,-1133,0
2012-07-10,2890,23509230,267195349,11.2,11.5,11.2,11.45,0.0,4047,7953180,2000,764,-269
2012-07-11,2890,36745062,429343188,11.45,11.9,11.35,11.7,0.25,5858,217000,719000,2733,-1030
2012-07-12,2890,40824022,477610686,11.7,11.9,11.55,11.6,-0.1,5894,-3780339,4554000,1240,206
