date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,2316,2335124,32946771,14.05,14.2,14.0,14.05,0.05,635,-111000,3000,-576,-31
2012-05-03,2316,2150132,30606778,14.05,14.4,14.0,14.35,0.3,503,377000,0,-555,-12
2012-05-04,2316,1986989,28591588,14.2,14.5,14.15,14.5,0.15,482,-84000,0,-294,18
2012-05-07,2316,1551690,22061828,14.3,14.35,14.05,14.25,-0.25,364,-64000,0,82,21
2012-05-08,2316,442826,6306826,14.35,14.35,14.2,14.25,0.0,159,58000,0,21,3
2012-05-09,2316,464736,6604160,14.15,14.3,14.1,14.25,0.0,165,-4591,0,-65,11
2012-05-10,2316,1000375,14136753,14.25,14.25,14.0,14.15,-0.1,179,49000,0,-126,21
2012-05-11,2316,1608971,22488393,14.05,14.15,13.85,14.0,-0.15,417,-373000,0,-300,57
2012-05-14,2316,358656,4995099,14.0,14.0,13.85,13.95,-0.05,125,10000,0,-134,14
2012-05-15,2316,837191,11620474,13.75,13.95,13.75,13.95,0.0,161,37000,3000,-202,7
2012-05-16,2316,643846,8997865,13.95,14.1,13.85,13.95,0.0,238,-154156,0,-122,-9
2012-05-17,2316,634261,8866184,13.9,14.15,13.85,14.05,0.1,205,85000,0,-207,-3
2012-05-18,2316,1125930,15639947,13.8,14.0,13.7,14.0,-0.05,270,-87000,0,-421,15
2012-05-21,2316,625856,8760108,13.9,14.15,13.85,13.95,-0.05,162,-16000,0,-95,-3
2012-05-22,2316,199716,2790827,14.0,14.1,13.9,13.95,0.0,90,-4000,0,35,10
2012-05-23,2316,663623,9126137,13.95,13.95,13.45,13.65,-0.3,242,-132000,0,140,17
2012-05-24,2316,899770,12199335,13.5,13.8,13.15,13.4,-0.25,340,-46000,0,-282,-1
2012-05-25,2316,461400,6130737,13.4,13.45,13.1,13.35,-0.05,161,-9000,48000,-153,1
2012-05-28,2316,416548,5583114,13.2,13.45,13.15,13.45,0.1,96,-37000,0,-54,-60
2012-05-29,2316,1300121,17998219,13.45,14.0,13.45,13.95,0.5,501,-283000,0,265,17
2012-05-30,2316,366199,5041124,13.85,13.85,13.7,13.8,-0.15,150,-106000,0,-51,54
