date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Foreign_Investor_diff,Investment_Trust_diff,Margin_Purchase_diff,Short_Sale_diff
2012-05-02,1732,19231,271553,14.0,14.2,14.0,14.2,0.2,14,2000,0,9,0
2012-05-03,1732,18000,252650,14.2,14.2,14.0,14.0,-0.2,9,-2000,0,9,0
2012-05-08,1732,20006,279586,14.15,14.15,13.9,13.9,-0.1,20,0,0,6,0
2012-05-16,1732,9004,125903,14.05,14.05,13.8,13.9,0.0,8,-1000,0,4,0
2012-05-17,1732,19001,262764,13.9,13.95,13.7,13.95,0.05,10,-3000,0,12,0
2012-05-21,1732,21004,279006,13.4,13.4,13.2,13.25,-0.2,19,-1000,0,-5,0
2012-05-22,1732,15001,202113,13.35,13.55,13.35,13.35,0.1,14,-1000,0,-3,0
2012-05-23,1732,50000,699000,13.85,14.25,13.65,13.75,0.4,39,-2000,0,6,0
2012-05-28,1732,9004,120552,13.5,13.5,13.3,13.45,-0.1,13,-2000,0,0,0
2012-05-31,1732,29000,395000,13.75,14.0,13.35,13.9,0.05,25,-9000,0,8,0
2012-06-06,1732,20052,266451,13.35,13.6,13.1,13.5,0.1,21,1000,0,1,0
2012-06-08,1732,4002,53526,13.45,13.45,13.25,13.4,-0.05,6,-1000,0,3,0
2012-06-12,1732,204000,2911850,13.8,14.5,13.8,14.25,0.65,145,1000,0,22,-12
2012-06-13,1732,123000,1741850,14.45,14.5,13.8,14.25,0.0,89,1000,0,30,4
2012-06-19,1732,220799,3190144,14.05,14.65,14.05,14.6,0.55,147,2000,0,-21,-2
2012-06-20,1732,278416,4208809,15.5,15.5,14.95,15.05,0.45,153,-2000,0,79,-10
2012-06-21,1732,163009,2318926,14.0,14.7,14.0,14.4,-0.65,111,-2000,0,-6,4
2012-06-26,1732,21053,294244,14.0,14.0,13.95,13.95,-0.1,22,3000,0,-4,2
2012-07-02,1732,34013,473684,13.95,14.0,13.9,13.95,0.0,23,-2000,0,4,0
2012-07-03,1732,24000,334850,14.0,14.0,13.9,13.95,0.0,23,-1000,0,6,0
2012-07-06,1732,27003,373589,13.8,13.85,13.75,13.8,-0.05,12,1000,0,-18,0
2012-07-09,1732,67001,910264,13.8,13.85,13.4,13.8,0.0,42,1000,0,-31,0
2012-07-10,1732,33000,453650,13.75,13.75,13.7,13.75,-0.05,14,-1000,0,-3,0
2012-07-18,1732,11000,149900,13.65,13.75,13.55,13.75,0.1,10,-2000,0,4,0
2012-07-20,1732,19000,261550,13.85,13.85,13.6,13.8,0.1,12,-1000,0,-5,0
2012-07-30,1732,54144,756935,13.9,14.05,13.9,13.95,0.2,24,1000,0,22,0
2012-08-01,1732,188000,2691550,14.25,14.45,14.2,14.4,0.25,90,1000,0,39,0
2012-08-03,1732,132181,1901902,14.5,14.55,14.05,14.2,-0.2,86,-1000,0,30,0
2012-08-06,1732,55000,778400,14.15,14.2,14.1,14.15,-0.05,33,1000,0,-25,0
2012-08-10,1732,28001,394414,14.1,14.2,14.05,14.15,0.0,17,1000,0,-7,0
2012-08-15,1732,11018,155655,14.1,14.2,14.1,14.2,0.1,9,3000,0,-3,0
2012-08-21,1732,77000,1103250,14.3,14.45,14.25,14.3,0.15,32,-1000,0,-29,0
2012-08-23,1732,90496,1319265,14.5,14.7,14.45,14.65,0.1,63,0,0,5,0
2012-08-24,1732,51000,739500,14.6,14.6,14.4,14.4,-0.25,29,-1000,0,-14,0
2012-08-29,1732,36110,513167,14.1,14.3,14.1,14.15,0.05,24,2000,0,-9,0
2012-08-30,1732,23466,330243,14.15,14.15,14.0,14.15,0.0,14,0,0,-2,0
2012-09-05,1732,23000,327100,14.3,14.3,14.0,14.0,-0.3,12,-2000,0,-1,0
2012-09-06,1732,44000,625850,14.2,14.3,14.2,14.3,0.3,18,1000,0,-24,0
2012-09-07,1732,41145,585123,14.3,14.3,14.1,14.2,-0.1,34,1000,0,-5,0
2012-09-10,1732,17000,236250,13.8,13.95,13.8,13.9,0.0,11,1000,0,3,0
2012-09-11,1732,4000,55600,13.9,13.9,13.9,13.9,0.0,4,0,0,0,0
2012-09-12,1732,10075,140657,13.9,14.15,13.9,14.0,0.1,10,0,0,0,0
2012-09-13,1732,8038,112075,14.0,14.0,13.9,13.9,-0.1,8,-1000,0,3,0
2012-09-14,1732,16301,227944,13.95,14.1,13.9,14.0,0.1,13,2000,0,-9,0
2012-09-21,1732,30000,421550,14.0,14.15,14.0,14.0,0.0,18,1000,0,-3,0
2012-09-24,1732,11001,153664,13.9,14.0,13.9,14.0,0.0,9,1000,0,3,0
2012-09-25,1732,442440,6492717,14.15,14.95,14.15,14.8,0.8,229,2000,0,9,-9
2012-09-26,1732,351339,5176498,14.8,14.9,14.5,14.55,-0.25,141,-1000,0,2,0
2012-09-27,1732,474429,7085027,14.95,15.05,14.8,15.0,0.45,211,5000,0,86,9
2012-09-28,1732,123399,1823473,15.0,15.0,14.55,14.75,-0.25,69,1000,0,-32,0
2012-10-02,1732,71102,1029284,14.75,14.75,14.3,14.55,-0.2,49,-2000,0,-3,1
2012-10-03,1732,22001,315915,14.45,14.55,14.3,14.3,-0.25,17,1000,0,-4,2
2012-10-04,1732,32000,455700,14.3,14.3,14.15,14.25,-0.05,25,1000,0,-5,0
2012-10-12,1732,12000,169850,14.2,14.2,14.1,14.15,-0.05,12,0,0,1,0
2012-10-17,1732,62000,867700,14.0,14.1,13.9,13.95,-0.05,30,-3000,0,2,0
2012-10-23,1732,21000,295050,13.8,14.2,13.8,14.1,0.25,13,0,0,-9,0
2012-10-29,1732,79000,1113050,14.7,14.7,13.8,13.9,-0.15,37,-1000,0,-13,0
2012-11-02,1732,53001,741313,13.95,14.1,13.95,14.0,0.1,26,4000,0,1,0
